x,y
4.55081,3.04425
3.3263,4.42473
3.81595,6.50413
4.50523,4.7618
3.4739,3.3911
2.94597,3.9959
3.63703,3.05911
4.49126,3.80073
4.22865,4.76498
4.3791,4.40139
1.89517,3.94993
5.63449,2.91255
2.54567,4.6568
4.29575,3.21215
2.60774,3.10307
3.35229,3.73288
4.70195,3.88259
2.42688,4.56053
5.19774,4.72633
2.77282,3.95498
4.28933,4.8819
2.53915,4.08858
1.95857,5.59221
3.63067,5.15382
3.22009,2.85393
4.81705,5.35156
4.67782,4.6998
3.35346,3.65382
4.41062,4.67916
3.93006,3.3805
3.86738,2.53123
3.76116,3.18329
5.02548,2.70616
3.69697,4.25432
5.48726,3.7761
3.45221,5.8318
4.22684,3.03608
4.94894,6.49572
2.27777,5.18544
4.66546,3.66495
2.71875,3.90914
4.55765,6.3766
5.36887,5.69231
4.63214,3.4895
2.45756,3.89736
3.45696,4.84835
4.86225,3.67448
5.06499,3.47327
3.73419,4.09124
4.83058,3.27606
5.07824,4.4041
2.97106,3.29246
4.46258,2.75769
4.32317,3.27768
4.71092,4.91435
3.57501,2.71123
3.34732,2.17679
3.42708,2.65107
2.79588,4.11455
3.69784,4.03448
2.53538,2.51111
5.0804,3.11444
4.80079,2.7182
4.81252,4.10131
4.97726,4.58672
2.92802,5.12784
5.21044,4.11601
5.5326,5.27219
1.51346,4.46367
5.37391,3.13469
4.60528,5.02767
4.17985,3.57736
4.45165,2.81396
4.59508,5.75724
2.92136,3.11891
4.91502,4.3976
3.48101,2.95696
4.79329,4.35026
2.68171,5.08208
3.89648,4.12703
4.0124,2.77168
4.51015,4.95538
5.56228,3.20032
4.13862,5.07894
4.19056,4.10529
4.73217,4.0869
6.98108,3.68282
4.37402,5.24336
3.81371,4.46275
4.23717,4.99573
5.28852,4.68455
4.67678,4.63205
4.65298,2.51602
2.73617,3.8883
4.38881,4.31469
4.36452,4.82701
5.7674,2.61871
5.70644,5.13565
2.83062,4.12821
3.54138,4.0776
4.17144,5.89772
4.05764,5.27403
3.97344,2.99054
3.36214,4.01462
3.56377,5.1889
3.27053,6.09735
3.73559,2.91704
3.45643,2.52515
5.29361,4.30474
2.61896,6.14407
4.18607,3.99149
5.17743,5.70378
3.30731,3.31427
4.66453,4.20436
3.73631,5.68899
5.14848,3.79874
4.22371,4.33437
4.44729,1.97395
3.87932,2.49015
3.95187,4.63988
3.82364,2.67091
4.69867,4.73479
3.7525,4.41327
3.02412,2.31903
5.79665,6.00573
2.81094,4.47015
1.78107,3.65043
4.64635,4.23879
4.4806,2.69496
2.79616,3.49428
5.10041,5.73944
4.9142,5.67537
4.09304,3.32575
2.45353,4.38226
5.38636,4.51947
3.7982,2.73167
5.44924,3.93972
4.32312,4.09645
3.51914,3.19978
3.69631,4.86638
4.26229,4.42306
2.23915,3.81233
4.32502,4.96476
4.38114,4.19631
3.41603,3.15258
3.55024,3.49601
2.87572,4.43798
3.66932,3.54687
6.10584,3.45914
3.33623,4.17655
3.91646,1.51286
2.24977,3.46335
4.29302,3.81815
2.6765,4.28313
3.9282,3.50987
4.58202,4.72103
4.02732,3.46136
4.59098,2.90765
2.95548,5.21057
4.30231,4.80227
3.59016,3.85558
4.6939,4.6101
5.062,5.16002
3.71428,4.61736
3.17503,5.03078
3.48692,4.5105
3.40355,4.12169
3.44035,3.60645
3.36931,4.12718
2.3243,3.7866
2.80976,4.31273
3.2899,6.54021
6.52194,4.81323
3.11239,4.74105
4.77138,2.63823
3.65032,4.02762
3.80182,4.56096
4.11132,2.55223
2.37347,3.16481
5.10304,5.3673
2.32561,3.58926
2.98196,5.23783
4.68529,3.24526
4.85383,2.87494
4.30638,5.07154
5.15712,2.77012
5.19552,4.09217
3.16251,3.14184
4.02676,3.20595
4.25167,4.88056
5.31674,4.12717
2.75462,2.6125
3.99488,3.80134
5.03434,2.97136
4.03089,5.33465
3.1845,3.9371
3.9268,2.61656
3.83458,3.73055
4.80066,5.52124
3.88751,4.1238
5.61786,3.84875
5.58379,4.52654
4.27205,4.15691
4.10903,3.84703
3.07582,3.20195
3.14366,4.94837
3.66355,4.21761
5.28806,2.9395
1.7333,2.49746
2.68812,5.148
3.00557,4.27007
3.7932,3.29024
4.3878,3.11941
2.62833,4.39114
4.35058,6.04301
4.35946,3.84781
3.55041,4.31908
4.01819,3.43782
2.67469,3.5373
2.78451,3.83064
3.37978,2.2046
3.89172,2.93631
4.67287,5.0418
2.68724,4.11009
5.43917,2.32426
5.39574,4.96428
1.67224,4.98244
4.30014,5.2458
3.45857,5.24488
3.19584,3.76403
3.55367,5.21987
4.04538,4.02585
4.2672,4.28156
4.87915,5.39432
6.33063,4.30173
6.71688,4.08278
4.56187,5.44232
4.59444,3.34836
4.48078,4.70342
4.5411,2.97441
3.33406,3.68426
2.24717,3.84567
3.36005,3.09471
4.436,4.15376
4.03807,2.46896
3.56372,3.23984
5.9838,4.83744
3.66021,4.47494
5.09076,5.46714
4.41263,4.43841
5.74783,5.34388
4.75309,4.72381
3.59681,3.79451
3.52247,2.90673
1.92262,3.02447
3.24749,4.27801
4.81326,3.61633
3.14125,4.23344
4.61486,4.75291
2.33384,2.73384
2.49478,3.3012
3.32273,4.1563
3.84915,4.89339
4.34953,4.7621
2.2138,1.52183
3.02689,3.26706
4.46054,2.47573
3.2804,3.61735
3.86804,5.65876
2.60858,3.93605
3.11205,3.41775
4.88933,3.39125
5.33465,5.07106
6.02122,4.43473
5.28081,3.86681
4.32166,4.59552
2.72712,3.60659
3.73558,4.25882
2.80512,5.17792
4.44895,1.8901
6.11836,3.35468
3.67283,5.77864
3.8184,4.01512
3.18404,3.38793
3.47018,5.83269
4.7064,2.78346
3.36549,2.81734
1.29598,4.52735
3.58099,3.85414
2.18038,4.17934
3.51788,2.90437
5.13437,3.80438
5.04724,4.67001
2.98766,3.67996
3.08857,3.83122
4.41141,4.08832
4.40473,3.54435
3.10166,2.39122
5.75284,1.59854
3.91005,3.48795
3.45551,3.38544
4.56884,5.28966
3.92911,3.21514
2.97609,1.67374
5.14002,4.34597
2.62202,4.29306
4.5934,5.04274
1.65135,3.49493
4.59304,3.80487
3.80674,4.00343
3.40213,3.12416
2.61647,4.74092
3.11599,5.3117
3.6104,4.67462
5.91997,4.57776
4.12037,4.4441
3.04767,5.95506
4.63939,3.79519
3.72603,3.53358
3.36423,4.91595
4.59159,3.19138
4.65427,4.33275
4.46858,2.91169
4.80661,4.38297
4.36794,2.27208
4.30396,3.68108
3.6393,3.74187
5.1179,3.85338
2.11846,6.22308
4.48298,3.87999
3.55727,3.53806
3.28315,2.7039
4.21583,4.70447
5.34041,2.45775
1.65174,4.33695
5.94541,4.0184
5.51024,4.93152
4.96526,4.04912
4.76967,2.86479
3.7208,5.75625
3.43445,4.50413
2.82381,2.76118
2.88933,4.48167
3.75777,2.93534
3.48746,2.71447
3.55619,4.33295
4.20768,5.66641
2.36185,4.15374
4.22931,2.48734
3.54111,2.53422
3.8354,5.70267
3.91997,3.10794
2.66325,4.80177
3.30034,3.10095
2.21216,1.79035
4.73651,2.31977
4.0421,5.06579
4.05384,4.16521
3.53452,5.26021
1.97642,4.17702
5.33862,4.76166
4.10308,5.11355
3.12359,4.18451
3.86914,4.33478
3.45293,4.09163
4.09156,5.48384
3.86906,4.76383
3.54336,4.35927
3.00409,4.76452
3.88763,5.33024
5.46322,4.11432
2.23326,4.48205
3.25719,3.38906
4.74528,5.46153
4.65597,2.93883
4.96564,4.94306
5.0211,2.63979
4.4622,4.36582
2.9746,2.46442
3.67692,5.04211
5.76523,4.48478
3.68807,6.17805
4.66653,5.62969
3.54003,2.35872
4.70094,2.21744
3.93722,3.17195
4.86369,4.38643
3.25985,3.38487
3.3472,4.12624
4.83941,3.24047
4.20274,2.87813
3.6145,5.31091
2.87036,6.17042
3.67188,4.6832
3.23124,5.26339
4.76955,4.54185
3.59921,5.20061
3.18604,4.44181
4.59171,3.83808
4.10176,1.86673
2.98592,4.18295
3.80193,3.47409
3.66893,3.27013
3.70785,3.52727
3.84722,6.07921
4.81092,2.00009
3.54245,5.25855
4.38635,5.7637
3.63689,5.64353
4.95788,1.94219
3.01787,4.71578
2.60417,4.85251
5.32868,3.22934
2.37086,4.24726
2.84006,4.57989
4.21896,5.56653
3.57022,1.56594
3.92654,4.77369
5.04884,4.74817
1.60212,4.6145
4.01866,4.27473
5.71609,3.52096
2.20591,5.56259
6.01545,3.25255
5.19964,2.02572
4.68425,4.64293
4.04573,3.46454
3.2388,2.15442
3.94248,3.68044
4.62133,4.08746
3.63023,4.56289
3.28266,5.5591
5.32529,4.9618
4.46487,1.29778
1.10224,3.89784
3.74986,3.50236
3.82793,5.65341
4.30958,4.36643
6.2809,4.14115
5.04384,6.25468
4.48341,1.94651
3.62358,3.5332
4.41733,4.3375
2.94186,6.09082
5.49607,6.22536
4.20839,4.0136
2.16582,3.30766
4.01876,4.46607
5.48567,4.75664
3.98817,4.22302
4.1868,7.41052
1.59274,3.54921
6.05793,4.97361
2.34542,5.14903
2.49741,3.92295
3.24961,5.13345
3.69662,1.7968
3.58307,3.12771
4.42451,2.54356
1.8728,3.91846
4.36577,5.84421
5.36432,4.66339
3.07784,4.14163
4.9342,4.85658
2.53092,3.85061
4.91014,3.05596
2.31232,4.82057
4.65,4.06927
4.6496,5.00169
4.87696,3.32991
2.07046,3.40212
4.66469,5.07381
3.73386,4.48993
4.0371,3.83542
4.47921,5.10355
2.68461,2.48307
4.0378,5.70724
0.697612,4.00188
2.93378,4.66936
3.9187,2.29831
4.3802,5.04439
5.47032,2.60844
2.92143,3.01635
3.73124,4.6045
4.31236,4.53535
4.32904,3.34993
4.58751,5.39562
5.14893,4.26744
4.64321,3.44268
3.46084,4.46816
3.56434,4.13574
3.01899,5.77843
4.67755,3.94309
5.22612,3.85781
5.49662,4.42252
3.95446,2.94252
3.1025,2.83659
4.01443,3.41805
3.13374,4.90958
4.37791,1.99368
4.47267,3.93455
3.15996,4.1634
5.53568,2.98192
2.57605,5.5402
2.99838,4.60655
4.35369,3.59574
2.90517,4.73241
3.57251,3.75797
5.25297,5.33856
4.28721,3.95712
4.27242,3.75987
3.8748,4.34224
5.00602,3.83596
4.6522,3.58148
3.47624,2.45485
4.47897,4.18475
3.84568,6.19805
3.45072,4.0964
4.23317,4.49066
4.48206,3.53791
2.17964,3.74617
4.4634,5.02347
4.40574,3.50062
3.10884,3.79732
3.77635,4.36883
3.70643,3.70109
4.97981,4.50936
3.69815,3.33829
4.47032,3.79993
4.35812,3.76022
2.84107,4.33286
3.96134,4.41373
3.96769,3.70294
4.67118,4.47047
4.13399,6.31314
3.28811,3.3624
4.87274,3.84533
4.03131,3.50614
3.34762,2.81553
1.83614,2.0179
3.61326,2.44885
5.10078,4.35981
5.49503,5.73554
4.85588,2.4889
2.90538,3.88699
4.61647,4.20195
3.35476,3.56338
4.26636,3.41715
3.29011,3.12185
5.98332,3.63834
4.93436,5.01039
3.67471,3.217
5.75226,4.41571
4.23676,3.91412
4.21775,4.28457
4.32773,4.53864
4.87223,4.93015
4.84788,5.28318
4.64859,4.9463
4.89317,4.45937
3.64637,3.35138
5.15326,4.24383
4.22631,2.67952
3.0774,3.77005
5.50832,3.36356
3.79829,3.6017
2.71864,4.11666
3.81637,3.11875
4.37503,3.02718
5.62507,3.97337
2.5532,4.88727
2.11521,3.63
3.57628,3.28552
3.36096,3.21709
5.45037,4.40668
4.1764,3.11038
2.20627,3.6672
4.78655,1.63967
3.38014,6.43832
3.77068,4.19729
4.65399,4.22712
6.09411,5.87573
4.77442,5.06449
3.40187,3.23075
5.31907,3.78713
4.8634,4.10614
4.363,3.27012
3.40011,2.98279
4.73667,1.98213
3.81609,1.93217
5.5964,3.42924
4.49513,3.56573
4.11209,3.88687
4.8018,5.06292
4.46543,1.50884
5.35766,2.25098
4.58474,4.48522
2.30425,3.0785
4.18412,5.67792
4.25847,4.12447
1.90166,3.94199
4.85014,4.10131
4.10795,3.30504
3.8621,4.25565
3.25752,3.83304
4.10677,5.55741
3.11053,4.46392
3.89124,3.02901
4.00904,4.30405
4.70826,4.86353
4.73652,4.32586
3.38139,5.37999
4.51499,4.65129
2.06957,3.43443
3.38306,3.52852
2.76706,4.24625
4.43025,3.93231
4.27595,2.38697
3.60809,3.61267
3.26228,3.49354
3.67976,4.13199
4.30566,4.53343
4.21824,5.14423
5.46821,5.57129
3.92545,4.61256
2.72729,2.32333
3.79138,5.54146
4.39155,4.10264
3.88305,4.69644
3.31099,4.14464
6.00163,3.28914
4.28724,4.90887
3.68372,4.29031
4.04152,5.50951
4.6101,2.9666
4.6131,3.55028
2.90714,4.56282
3.338,4.14517
4.22148,3.99495
5.13062,4.81889
5.1247,3.67431
3.17976,4.73174
4.01667,4.28413
3.19307,4.60132
3.70301,2.44149
3.20331,4.29621
3.88357,4.18898
3.66613,2.79882
3.23071,3.19197
2.61021,4.08883
6.03444,4.00809
3.42162,3.90604
4.9011,3.46903
5.39462,4.40138
3.16765,5.06076
4.37503,2.47535
4.25301,3.80144
3.22935,4.3511
1.81386,4.44779
6.17401,5.18544
4.82926,5.36181
3.45737,4.43059
3.44832,4.24423
4.05086,4.3357
5.75141,3.59576
4.06719,5.35134
6.83936,4.21425
4.56643,4.74604
5.1966,4.49728
4.40875,3.41002
5.33149,5.19256
4.30314,3.51489
4.93939,5.2611
3.30131,2.05033
3.33741,3.65392
4.23768,4.04665
4.33097,2.66718
2.06559,4.65053
3.89878,3.40548
6.71591,5.08037
3.32036,3.6389
4.64149,3.78901
3.9986,4.81986
4.76094,5.8217
4.47394,3.44287
4.73023,3.65081
5.98089,3.29288
5.16282,3.16383
4.04767,4.03068
2.17427,3.96046
3.38818,3.69245
3.0606,2.67647
5.36922,4.11481
4.03417,4.91541
3.61181,3.54601
4.22084,6.27801
4.15981,2.9531
3.81332,3.78458
2.63901,6.14485
3.76182,3.16
4.45906,4.33438
3.98127,2.04686
4.40571,4.45631
3.52262,4.37331
1.21187,3.62976
3.74367,4.93828
5.48041,5.80815
5.72638,4.35371
4.17744,2.90114
2.26736,4.19431
3.48494,4.31395
4.89928,4.64287
4.2633,3.69958
3.94097,5.96861
4.79692,1.56044
3.08576,3.40242
2.93513,4.61029
3.29789,3.50085
3.03661,4.35796
6.07104,5.48324
3.66687,3.68332
4.50278,3.22345
3.6417,4.68028
3.34338,2.42027
3.70549,4.04049
2.1932,4.14722
4.5273,5.06162
5.41632,4.32963
4.45082,3.99661
5.03028,3.35722
4.37286,2.98929
5.74901,4.54236
4.67921,3.16908
3.65724,4.9629
5.64806,3.7078
5.19702,4.86696
3.55485,3.41223
4.79743,5.17339
6.73551,4.72766
5.03345,2.43854
4.93655,4.16028
3.34791,3.85335
4.40101,4.67523
4.77475,4.45311
5.14762,3.86133
3.58833,3.98483
5.81303,4.58465
3.55964,5.51131
4.52957,3.24735
3.866,4.33687
3.99279,4.26532
3.11722,2.86197
4.01736,2.52031
4.71993,3.20948
5.28557,5.96012
2.25077,5.02791
3.36242,5.18252
4.57571,4.45403
4.67947,4.09875
4.47743,6.69129
4.31643,2.33234
3.31229,3.20424
3.97593,3.49054
2.93656,4.20196
5.03319,3.29986
2.80769,4.55485
4.31849,5.41789
6.32121,5.34192
3.12005,4.36544
3.87072,4.80738
5.96064,3.80103
5.00817,4.36675
4.96806,4.14499
5.38129,3.47955
3.78499,2.90183
4.83698,3.0045
5.80982,5.93243
2.57099,3.95812
3.3086,5.22913
4.09707,3.80888
4.88995,3.54598
4.71542,3.58475
4.6471,3.88091
3.5847,1.70005
4.03378,3.89355
6.14406,4.30977
3.16267,4.00628
4.92308,4.09727
4.44477,4.85288
3.30397,3.70454
4.87179,3.76598
4.78431,4.32616
3.84159,3.1385
3.40832,3.55
4.19457,2.84966
2.21558,2.31684
2.77522,2.14193
4.80696,4.81433
4.19014,4.26939
2.48779,2.19559
4.865,3.85916
4.4442,4.00006
3.46586,5.11112
3.11058,4.3925
3.34647,3.93105
2.70482,4.15393
4.9615,2.8744
3.09225,4.97156
4.04217,5.91487
2.71417,6.27647
3.8352,2.31094
4.72398,2.81987
4.30394,4.70906
2.03913,5.30584
2.73465,5.50341
3.16092,5.06732
2.57075,4.07741
4.7193,1.92356
2.8607,2.95204
4.87375,4.43549
4.60079,3.96488
2.55913,4.19942
4.73331,2.83486
4.57918,3.82316
2.71401,2.0673
5.87437,2.85621
3.73295,3.39828
5.00715,2.71899
4.22431,4.10832
3.95606,3.46352
4.33438,2.40334
5.06656,5.62171
4.15353,4.22415
3.58843,5.11464
3.22899,5.38319
4.41972,4.07726
3.69789,4.59643
2.56368,5.07428
4.18273,4.34752
2.76197,4.6216
2.45167,2.76823
3.71152,2.80573
3.66004,5.26202
3.97781,4.47327
4.77462,3.91804
3.53992,4.7493
4.73852,2.30107
4.77006,4.30307
5.85226,4.52987
3.86306,5.19824
4.28155,4.45662
4.18659,5.60541
4.18603,3.561
4.85384,2.96973
4.24705,4.73552
3.51524,3.98936
4.17327,1.81696
4.58904,3.92102
4.21465,3.63939
5.66326,4.26132
3.26238,4.24764
3.2718,1.28257
2.06334,4.60252
3.27503,2.94683
3.56793,4.74419
3.9391,4.80258
3.48513,4.76308
3.85279,3.2342
3.74944,2.80098
1.87529,4.30261
3.61407,3.80235
4.10553,6.05765
4.65796,1.68467
3.51841,5.23493
5.15951,4.5704
3.24201,2.45021
3.53142,4.69255
4.62597,3.31421
2.97632,2.95585
3.05817,3.3595
1.81934,4.79582
3.79822,4.28155
3.66164,4.59864
4.82446,5.0999
2.95411,5.63426
4.64023,3.97519
3.36474,5.08686
4.86019,3.32517
4.17321,5.04345
3.32458,4.55855
4.9968,4.1559
1.34879,5.2363
3.48594,3.23551
4.16728,3.81357
5.06833,5.55589
3.78409,5.49563
3.38319,3.935
3.97328,4.69015
4.4298,2.74246
0.911963,2.95095
2.35545,2.7609
3.98197,3.51644
5.45195,4.15555
4.25207,6.08705
3.81176,3.72635
5.69233,2.67576
4.73259,5.86214
5.28735,2.02069
2.76554,3.69856
3.92717,3.74081
3.92052,2.71215
3.05058,3.79205
4.10439,4.43388
3.60911,5.75067
2.2965,5.05461
3.72213,4.46329
2.2587,3.88987
2.94157,4.37567
4.0775,5.26435
3.78309,3.24509
3.0618,3.77006
4.47533,5.5441
2.84551,4.32712
4.55402,5.8357
3.53854,5.40111
5.32039,4.09549
4.20181,3.81235
3.66123,3.914
3.80699,2.11742
3.29262,3.76167
5.27824,3.3519
3.74547,3.80453
5.11289,3.41599
3.51959,3.84496
1.95489,3.14686
4.28005,3.76147
3.75737,3.31998
3.74864,5.74638
5.29909,2.19123
5.23726,2.84903
3.81774,3.44998
2.99835,3.50751
4.46512,3.20089
3.82217,4.53459
3.41852,4.8435
4.09158,2.00298
4.43444,3.41125
3.82316,4.09101
5.77435,2.96698
4.8899,3.33722
4.58515,2.63623
2.11687,3.75731
2.59566,2.9924
4.86357,1.0359
4.17093,4.19175
3.23109,4.0502
3.42657,5.4609
3.93723,2.93096
3.37417,3.94607
4.68914,3.6146
4.62719,5.74454
4.49692,4.19242
3.67029,3.71001
3.41804,3.55032
5.88908,2.53668
5.02179,3.89813
3.93146,3.02214
4.19708,3.91267
4.035,4.68726
5.02263,2.90667
3.85263,4.75039
3.5983,2.8579
1.81634,1.8884
3.29187,3.48986
3.82539,3.74886
3.79799,3.48179
3.91203,1.64357
3.62274,3.9008
5.06423,2.6849
4.18607,5.2521
2.94547,4.07395
3.69217,2.41467
1.64995,5.12401
4.3511,6.5013
4.80617,6.50266
4.32815,3.89459
5.9252,4.73557
5.19304,5.94574
3.11562,3.27352
3.09477,4.17066
3.68224,4.21584
5.5412,4.30089
2.01784,2.81287
3.26224,5.06973
4.71521,3.96879
4.00688,2.42416
3.45528,2.77847
5.27577,4.37358
2.83087,3.27395
4.26421,4.41478
2.73187,3.87955
4.92244,3.13766
3.98742,2.83072
4.788,5.04347
3.2101,3.38615
6.84531,4.28588
4.30341,3.23623
3.4938,4.94397
3.59342,3.69741
4.95852,5.12143
5.02551,2.90637
4.4478,5.65225
5.02745,3.8368
2.19875,4.73371
5.6255,2.89069
4.74845,3.72101
3.30737,2.9182
2.61377,4.89193
5.69076,3.99969
3.97937,4.69594
4.86293,4.74489
3.92054,3.14015
3.19028,5.4578
3.8258,2.80295
4.13586,4.61897
4.08918,4.06628
2.99824,3.42072
5.91305,4.63285
4.10475,3.8455
3.98886,3.25417
3.76469,3.98641
4.66329,4.64348
4.08762,2.71441
3.43217,4.74775
4.02631,4.33947
3.03906,4.36485
4.03531,4.22073
3.12627,5.1205
5.08541,6.41803
4.2168,3.84512
4.90757,4.75472
5.28709,4.29263
6.1428,5.62604
6.22776,4.82309
3.57856,4.11176
3.52355,2.6262
3.62243,5.15215
4.2114,4.60645
4.69201,4.25242
3.40993,3.13462
4.33606,4.42281
1.13375,3.3989
5.19414,2.9653
3.58657,3.85508
4.86222,3.94545
1.48003,3.43368
4.59589,6.15696
2.4276,3.48786
5.86506,5.00424
3.01689,5.71365
4.08911,3.53677
4.14582,3.64931
2.37954,3.99676
4.04966,4.46154
5.17675,3.69871
4.70539,3.71926
4.91513,2.76292
5.6123,5.40652
3.58091,4.21352
6.43315,5.02942
1.8216,5.24754
4.15465,3.57671
3.12479,4.07424
4.54471,2.49362
4.73401,4.79942
4.5269,4.7089
2.95345,3.19167
5.84129,5.03826
5.07143,3.17725
3.58325,3.98078
4.67406,4.15967
4.06919,3.63748
4.8102,5.80718
3.74984,4.11529
2.82869,3.25096
4.2621,2.91749
5.24759,2.73759
5.19713,5.38923
3.77654,4.3526
3.90389,3.95362
4.19907,3.12253
4.3494,5.32545
5.56931,5.33319
2.63877,4.43676
6.02166,5.09852
3.3947,4.69578
4.53667,3.46242
3.59846,4.55487
5.19589,5.80777
4.1515,5.39139
4.70888,4.13846
3.00272,5.56493
2.13865,4.09238
6.68366,4.15703
3.03227,5.11411
4.3449,3.403
4.06718,4.62179
5.63542,3.91505
3.75793,3.45075
4.45316,4.93718
4.13941,2.36225
3.57759,4.82751
4.93985,5.84315
3.45509,6.25493
5.70086,3.93384
3.3983,3.06117
3.24473,4.47427
4.84639,2.94304
4.8998,4.22827
3.55993,4.23568
5.13203,4.54468
3.72808,1.46933
6.14337,3.56089
4.01315,3.70881
5.20626,3.64472
2.46752,4.60253
3.59097,3.42077
4.46558,4.59713
3.04239,5.22763
4.90891,4.01907
2.73745,4.62097
4.03782,3.28451
4.22626,4.31231
4.76473,6.30136
3.84493,4.02735
3.72753,4.0933
3.31762,4.12203
3.7852,4.23479
2.80207,3.69818
3.49786,4.36247
2.21575,4.00931
3.06735,4.00208
3.94116,3.62615
4.16823,5.07767
1.31547,5.34908
5.5672,6.16473
2.44777,4.05226
3.19121,4.16822
3.54084,2.23059
4.68812,2.58254
5.91159,3.39884
3.35492,4.63894
3.3828,4.89005
5.2173,3.94821
4.24672,3.96104
3.91874,4.67396
3.50281,3.90415
1.82035,4.47997
3.92418,3.64867
4.10023,4.83055
3.9481,5.18644
3.73295,3.2343
5.0013,5.14131
4.39924,3.28371
5.21222,5.8966
2.64418,2.29446
3.40353,4.5465
2.90217,4.92764
5.89344,4.69681
4.67702,3.9867
2.25623,5.00243
5.78584,3.34616
3.23258,4.43394
2.9723,3.63393
4.0203,2.83987
4.41673,4.56693
3.88291,3.8143
4.11157,3.8992
5.08638,3.76864
3.85891,2.87092
3.92899,4.33535
5.26416,1.60674
3.90152,3.25874
3.22049,4.25362
2.94512,3.95279
2.17271,1.47347
3.36727,4.50126
2.99729,4.32195
5.10339,3.22063
2.94273,4.47057
5.76271,4.1584
5.68781,3.18552
5.16162,4.33646
5.67193,4.32651
4.18584,2.1606
4.41977,3.29939
4.4881,3.1252
5.00363,2.62792
3.46909,5.08734
3.01333,4.95576
3.92147,5.32134
2.03572,2.19402
5.35503,4.62546
3.36949,3.18442
4.15805,4.31534
5.58197,2.31125
3.58931,2.00044
1.55578,2.09728
4.12943,2.66776
2.80859,5.28518
5.18089,2.96311
3.18898,3.56234
4.57405,3.27587
5.3147,4.35548
5.52631,4.06043
3.90398,3.25653
3.27094,3.99329
4.19634,4.14094
4.29908,4.09799
2.18254,3.26058
6.09967,2.91646
3.79301,3.09865
2.90377,5.80125
5.27887,4.21229
3.84563,3.85813
5.4775,5.06885
4.25082,4.52869
3.77095,3.02778
4.3109,4.19729
3.20327,2.31068
2.44946,3.14777
5.27177,3.94295
3.73898,4.66447
3.54497,3.91555
4.09499,5.42355
2.04649,2.15156
3.53093,3.72394
4.88629,4.19834
1.92675,3.43674
4.60019,4.67926
4.77155,5.1291
3.93713,4.3592
4.08986,4.05367
3.30283,4.52291
4.05603,4.53893
3.17272,5.66129
2.51741,3.41918
4.28732,5.75644
3.99925,2.82896
5.57146,4.568
3.50068,3.88717
4.41214,4.37872
4.3496,4.54168
4.33691,4.19501
3.97449,4.95048
5.65427,3.0134
3.37061,3.63158
3.64549,2.63092
5.25148,4.52466
3.49961,4.64256
4.63179,2.79975
3.33374,3.83208
4.06838,4.59306
4.71616,3.94942
4.22922,2.68327
3.38777,4.65954
3.50758,3.80703
4.83388,3.08084
4.19567,5.71549
3.96161,4.63635
3.4749,4.31301
6.804,3.64926
5.31368,3.06263
3.64744,2.58748
4.41609,5.22497
5.5891,3.9872
4.13384,2.78356
6.203,3.33282
6.1763,3.64389
3.42243,3.18272
