x,y
1.5934,2.04273
-1.34865,0.494928
1.59304,0.804872
0.806741,1.00343
0.402126,0.124158
-0.383529,1.74092
0.115995,2.3117
0.610397,1.67462
2.91997,1.57776
1.12037,1.4441
0.0476686,2.95506
1.63939,0.795186
0.726032,0.533584
0.364229,1.91595
1.59159,0.191376
1.65427,1.33275
1.46858,-0.0883123
1.80661,1.38297
1.36794,-0.72792
1.30396,0.681082
0.639304,0.741866
2.1179,0.853381
-0.881536,3.22308
1.48298,0.879992
0.557274,0.538055
0.283154,-0.296104
1.21583,1.70447
2.34041,-0.542247
-1.34826,1.33695
2.94541,1.0184
2.51024,1.93152
1.96526,1.04912
1.76967,-0.135211
0.720795,2.75625
0.434453,1.50413
-0.176192,-0.238825
-0.110674,1.48167
0.757769,-0.0646576
0.487461,-0.285527
0.556192,1.33295
1.20768,2.66641
-0.63815,1.15374
1.22931,-0.512658
0.541114,-0.46578
0.835398,2.70267
0.919972,0.10794
-0.336752,1.80177
0.300341,0.100954
-0.787843,-1.20965
1.73651,-0.680226
1.0421,2.06579
1.05384,1.16521
0.534515,2.26021
-1.02358,1.17702
2.33862,1.76166
1.10308,2.11355
0.123591,1.18451
0.869137,1.33478
0.452927,1.09163
1.09156,2.48384
0.869055,1.76383
0.543357,1.35927
0.00409031,1.76452
0.887634,2.33024
2.46322,1.11432
-0.76674,1.48205
0.257195,0.389057
1.74528,2.46153
1.65597,-0.0611743
1.96565,1.94306
2.0211,-0.360213
1.4622,1.36582
-0.0254028,-0.535585
0.676919,2.04211
2.76523,1.48478
0.688072,3.17805
1.66653,2.62969
0.540035,-0.641281
1.70094,-0.782559
0.937217,0.17195
1.86369,1.38643
0.259847,0.384871
0.347202,1.12624
1.83941,0.240467
1.20274,-0.121869
0.614499,2.31091
-0.129635,3.17042
0.671876,1.6832
0.23124,2.26339
1.76955,1.54185
0.599207,2.20061
0.186037,1.44181
1.59171,0.838075
1.10176,-1.13327
-0.0140792,1.18295
0.801931,0.474095
0.66893,0.270128
0.70785,0.527271
0.847218,3.07921
1.81092,-0.999914
0.542453,2.25855
1.38635,2.7637
0.636885,2.64353
1.95788,-1.05781
0.0178658,1.71578
-0.395826,1.85251
2.32868,0.229335
-0.629145,1.24726
-0.159942,1.57989
1.21896,2.56653
0.570217,-1.43406
0.926544,1.77369
2.04884,1.74817
-1.39788,1.6145
1.01866,1.27473
2.71609,0.520955
-0.794093,2.56259
3.01545,0.252555
2.19964,-0.974283
1.68425,1.64293
1.04573,0.464539
0.238805,-0.84558
0.942482,0.68044
1.62133,1.08746
0.630226,1.56289
0.282663,2.5591
2.32529,1.9618
1.46487,-1.70222
-1.89776,0.89784
0.749865,0.502355
0.827929,2.65341
1.30958,1.36643
3.28089,1.14115
2.04384,3.25468
1.48341,-1.05349
0.623575,0.5332
1.41733,1.3375
-0.0581441,3.09082
2.49607,3.22536
1.20839,1.0136
-0.834177,0.307665
1.01876,1.46607
2.48567,1.75664
0.988169,1.22302
1.1868,4.41052
-1.40726,0.549208
3.05793,1.97361
-0.654583,2.14903
-0.502593,0.922948
0.249613,2.13345
0.696618,-1.2032
0.583066,0.127715
1.42451,-0.456439
-1.1272,0.918461
1.36577,2.84421
2.36432,1.66339
0.077836,1.14163
1.9342,1.85658
-0.469084,0.850614
1.91014,0.0559576
-0.687676,1.82057
1.65,1.06927
1.6496,2.00169
1.87696,0.329907
-0.929538,0.402124
1.66469,2.07381
0.733858,1.48994
1.0371,0.835422
1.47921,2.10355
-0.315385,-0.516928
1.0378,2.70724
-2.30239,1.00188
-0.0662228,1.66936
0.918696,-0.701693
1.3802,2.04439
2.47032,-0.391563
-0.0785737,0.0163537
0.73124,1.6045
1.31236,1.53535
1.32904,0.34993
1.58751,2.39562
2.14893,1.26744
1.64321,0.442682
0.460844,1.46816
0.564344,1.13574
0.0189946,2.77843
1.67755,0.943092
2.22612,0.857811
2.49662,1.42253
0.954459,-0.0574756
0.102503,-0.163406
1.01443,0.418048
0.133735,1.90959
1.37791,-1.00632
1.47267,0.93455
0.159956,1.1634
2.53568,-0.0180801
-0.423947,2.5402
-0.00162065,1.60655
1.35369,0.595742
-0.0948285,1.73241
0.572511,0.757974
2.25297,2.33856
1.28721,0.957116
1.27242,0.759872
0.874801,1.34224
2.00602,0.835962
1.6522,0.58148
0.476243,-0.545149
1.47897,1.18475
0.845677,3.19805
0.450721,1.0964
1.23317,1.49066
1.48206,0.53791
-0.820363,0.746171
1.4634,2.02347
1.40574,0.500622
0.108836,0.797319
0.776349,1.36883
0.706435,0.70109
1.97981,1.50936
0.698148,0.338293
1.47032,0.799934
1.35812,0.760219
-0.158934,1.33286
0.961335,1.41373
0.967686,0.702941
1.67118,1.47047
1.13399,3.31314
0.288105,0.362403
1.87274,0.845335
1.03131,0.506141
0.347622,-0.184475
-1.16386,-0.9821
0.613257,-0.551146
2.10078,1.35981
2.49503,2.73554
1.85588,-0.511103
-0.0946188,0.886991
1.61647,1.20195
0.354763,0.56338
1.26636,0.417147
0.290109,0.121846
2.98332,0.638341
1.93436,2.01039
0.674714,0.216999
2.75226,1.41571
1.23676,0.914118
1.21775,1.28457
1.32773,1.53864
1.87223,1.93015
1.84788,2.28318
1.64859,1.9463
1.89317,1.45937
0.646374,0.351375
2.15326,1.24383
1.22631,-0.320477
0.0773975,0.770049
2.50832,0.363559
0.798286,0.601701
-0.281361,1.11666
0.816365,0.118747
1.37503,0.027182
2.62507,0.973368
-0.446799,1.88727
-0.884793,0.629999
0.576277,0.285519
0.360956,0.217092
2.45037,1.40668
1.1764,0.110379
-0.793732,0.667201
1.78655,-1.36033
0.380143,3.43832
0.770679,1.19729
1.65399,1.22712
3.09411,2.87573
1.77442,2.06449
0.401869,0.230749
2.31907,0.787134
1.8634,1.10614
1.363,0.270122
0.400111,-0.0172067
1.73667,-1.01787
0.816092,-1.06783
2.5964,0.429238
1.49513,0.565732
1.11209,0.88687
1.8018,2.06292
1.46543,-1.49116
2.35766,-0.749018
1.58474,1.48522
-0.69575,0.0785017
1.18412,2.67792
1.25847,1.12447
-1.09834,0.941991
1.85014,1.10131
1.10795,0.305043
0.8621,1.25565
0.257522,0.833035
1.10677,2.55741
0.110526,1.46392
0.891245,0.0290065
1.00904,1.30405
1.70826,1.86353
1.73652,1.32586
0.381395,2.37999
1.51499,1.65129
-0.930435,0.434426
0.383062,0.528515
-0.232942,1.24625
1.43025,0.932312
1.27595,-0.613035
0.608092,0.612674
0.262277,0.493543
0.679756,1.13199
1.30566,1.53343
1.21824,2.14423
2.46822,2.57129
0.925448,1.61256
-0.272715,-0.676668
0.791383,2.54146
1.39155,1.10264
0.883051,1.69645
0.310985,1.14464
3.00163,0.289142
1.28724,1.90887
0.683722,1.29031
1.04152,2.50951
1.6101,-0.033397
1.6131,0.550284
-0.0928622,1.56282
0.338002,1.14517
1.22148,0.994946
2.13062,1.81889
2.1247,0.674306
0.179756,1.73174
1.01667,1.28413
0.193066,1.60132
0.703013,-0.558509
0.203312,1.29621
0.883567,1.18898
0.666126,-0.201184
0.230712,0.191971
-0.389793,1.08883
3.03444,1.00809
0.421619,0.906045
1.9011,0.469033
2.39462,1.40138
0.167653,2.06076
1.37503,-0.524652
1.25301,0.801444
0.22935,1.3511
-1.18614,1.44779
3.17401,2.18544
1.82925,2.36181
0.457373,1.43059
0.448319,1.24423
1.05086,1.3357
2.75141,0.595757
1.06719,2.35134
3.83936,1.21425
1.56643,1.74604
2.1966,1.49728
1.40875,0.410015
2.33149,2.19256
1.30314,0.514885
1.93939,2.2611
0.301308,-0.949673
0.337412,0.653924
1.23768,1.04665
1.33097,-0.332821
-0.934411,1.65053
0.898785,0.405476
3.71591,2.08037
0.320364,0.638904
1.64149,0.789008
0.998599,1.81986
1.76094,2.8217
1.47394,0.442865
1.73023,0.650806
2.98089,0.292878
2.16282,0.163832
1.04767,1.03068
-0.825731,0.960458
0.388184,0.692449
0.0605952,-0.323532
2.36922,1.11481
1.03417,1.91541
0.611806,0.546011
1.22084,3.27801
1.15981,-0.0468997
0.81332,0.784579
-0.360994,3.14485
0.761822,0.159996
1.45906,1.33438
0.981269,-0.953136
1.40571,1.45631
0.522622,1.37331
-1.78813,0.62976
0.743675,1.93828
2.48041,2.80815
2.72638,1.35371
1.17744,-0.0988637
-0.732637,1.19431
0.484945,1.31395
1.89928,1.64287
1.2633,0.69958
0.940967,2.96861
1.79692,-1.43956
0.0857634,0.402418
-0.0648651,1.61029
0.29789,0.500848
0.036612,1.35796
3.07104,2.48324
0.666873,0.68332
1.50278,0.223447
0.641699,1.68028
0.343383,-0.579734
0.705487,1.04049
-0.806798,1.14722
1.5273,2.06162
2.41632,1.32963
1.45082,0.996613
2.03028,0.357222
1.37286,-0.0107133
2.74901,1.54236
1.67921,0.169077
0.657244,1.9629
2.64806,0.707799
2.19702,1.86696
0.554851,0.412227
1.79743,2.17339
3.73551,1.72766
2.03345,-0.561458
1.93655,1.16028
0.347907,0.853348
1.40101,1.67523
1.77475,1.45311
2.14762,0.861326
0.588332,0.984828
2.81303,1.58465
0.559643,2.51131
1.52957,0.247347
0.866001,1.33687
0.992787,1.26532
0.117223,-0.138027
1.01736,-0.479686
1.71993,0.209477
2.28557,2.96012
-0.74923,2.02791
0.362424,2.18252
1.57571,1.45403
1.67947,1.09875
1.47743,3.69129
1.31643,-0.667661
0.312295,0.204239
0.975927,0.490535
-0.0634444,1.20196
2.03319,0.299859
-0.192308,1.55485
1.31849,2.41789
3.32121,2.34192
0.120049,1.36544
0.870719,1.80738
2.96064,0.801034
2.00817,1.36675
1.96806,1.14499
2.38129,0.479548
0.784987,-0.098171
1.83698,0.00450355
2.80982,2.93243
-0.429011,0.958125
0.308597,2.22913
1.09707,0.808883
1.88995,0.545984
1.71542,0.584749
1.6471,0.88091
0.584696,-1.29995
1.03378,0.893553
3.14406,1.30977
0.162668,1.00628
1.92308,1.09728
1.44477,1.85288
0.303973,0.704535
1.87179,0.765979
1.78431,1.32616
0.841591,0.138498
0.408316,0.549996
1.19457,-0.150339
-0.784425,-0.683161
-0.224782,-0.858069
1.80696,1.81433
1.19014,1.26939
-0.512212,-0.804409
1.865,0.859163
1.4442,1.00006
0.465858,2.11112
0.110584,1.3925
0.346473,0.931046
-0.295181,1.15393
1.9615,-0.125601
0.0922514,1.97156
1.04217,2.91487
-0.285828,3.27647
0.835198,-0.689056
1.72398,-0.180125
1.30394,1.70906
-0.960874,2.30584
-0.265347,2.50341
0.160923,2.06732
-0.429252,1.07741
1.7193,-1.07644
-0.139296,-0.0479623
1.87375,1.43549
1.60079,0.964876
-0.44087,1.19942
1.73331,-0.165139
1.57918,0.823164
-0.285993,-0.9327
2.87437,-0.143789
0.732952,0.398279
2.00715,-0.281015
1.22431,1.10832
0.956057,0.463525
1.33438,-0.596664
2.06656,2.62171
1.15353,1.22415
0.588433,2.11464
0.22899,2.38319
1.41972,1.07726
0.697892,1.59643
-0.436316,2.07428
1.18273,1.34752
-0.238028,1.6216
-0.54833,-0.231771
0.711515,-0.194269
0.660038,2.26202
0.977811,1.47327
1.77462,0.918044
0.539918,1.7493
1.73852,-0.698931
1.77006,1.30307
2.85226,1.52987
0.863061,2.19824
1.28155,1.45662
1.18659,2.60541
1.18603,0.561003
1.85384,-0.0302651
1.24705,1.73552
0.515239,0.989361
1.17327,-1.18304
1.58904,0.921024
1.21466,0.639391
2.66326,1.26132
0.262376,1.24764
0.271804,-1.71743
-0.936659,1.60252
0.275029,-0.0531679
0.567932,1.74419
0.939096,1.80258
0.485126,1.76308
0.852789,0.234199
0.749439,-0.199015
-1.12471,1.30261
0.614071,0.802352
1.10553,3.05765
1.65796,-1.31533
0.518412,2.23493
2.15951,1.5704
0.242013,-0.549787
0.531425,1.69255
1.62597,0.314209
-0.02368,-0.0441527
0.0581739,0.359499
-1.18066,1.79582
0.798218,1.28155
0.661636,1.59864
1.82446,2.0999
-0.0458878,2.63426
1.64023,0.975188
0.364741,2.08686
1.86019,0.325169
1.17321,2.04345
0.324584,1.55855
1.9968,1.1559
-1.65121,2.2363
0.485936,0.235514
1.16728,0.813565
2.06833,2.55589
0.784094,2.49563
0.383191,0.934999
0.973279,1.69015
1.4298,-0.257536
-2.08804,-0.0490489
-0.644546,-0.239095
0.981966,0.516438
2.45195,1.15555
1.25207,3.08705
0.811764,0.726353
2.69233,-0.324242
1.73259,2.86214
2.28735,-0.979308
-0.234456,0.698563
0.927175,0.740809
0.920523,-0.287846
0.0505778,0.792054
1.10439,1.43388
0.60911,2.75067
-0.703502,2.05461
0.722129,1.46329
-0.741295,0.889873
-0.058428,1.37567
1.0775,2.26435
0.783088,0.245088
0.0617962,0.770061
1.47533,2.5441
-0.154488,1.32712
1.55402,2.8357
0.53854,2.40111
2.32039,1.09549
1.20181,0.812353
0.661227,0.913997
0.806987,-0.882578
0.292619,0.761675
2.27824,0.351903
0.745472,0.804525
2.11289,0.415994
0.519593,0.844963
-1.04511,0.146858
1.28005,0.761469
0.757368,0.319976
0.748643,2.74638
2.29909,-0.80877
2.23726,-0.150973
0.817739,0.449977
-0.00164509,0.507509
1.46512,0.200892
0.822174,1.53459
0.41852,1.8435
1.09158,-0.997019
1.43444,0.411254
0.823162,1.09101
2.77435,-0.0330209
1.8899,0.337224
1.58515,-0.363765
-0.883132,0.757313
-0.404342,-0.00759578
1.86357,-1.9641
1.17093,1.19175
0.231085,1.0502
0.426575,2.4609
0.937225,-0.0690364
0.374174,0.946073
1.68914,0.614603
1.62719,2.74454
1.49692,1.19242
0.67029,0.710007
0.418036,0.550317
2.88908,-0.463323
2.02179,0.898126
0.931463,0.0221362
1.19708,0.912667
1.035,1.68726
2.02263,-0.0933341
0.852629,1.75039
0.598302,-0.142104
-1.18366,-1.1116
0.291873,0.489857
0.825385,0.748855
0.797994,0.481791
0.912031,-1.35643
0.622737,0.900801
2.06423,-0.315099
1.18607,2.2521
-0.0545295,1.07395
0.692168,-0.585331
-1.35005,2.12401
1.3511,3.5013
1.80617,3.50266
1.32815,0.894589
2.9252,1.73557
2.19304,2.94574
0.115618,0.273519
0.0947656,1.17066
0.682242,1.21584
2.5412,1.30089
-0.982157,-0.187127
0.262242,2.06973
1.71521,0.968795
1.00688,-0.57584
0.455279,-0.221527
2.27577,1.37358
-0.169128,0.273953
1.26421,1.41478
-0.268125,0.879555
1.92244,0.137663
0.987418,-0.169281
1.788,2.04347
0.2101,0.38615
3.84531,1.28588
1.30341,0.236227
0.493801,1.94397
0.593417,0.697414
1.95852,2.12143
2.02551,-0.0936277
1.4478,2.65225
2.02745,0.836798
-0.801246,1.73371
2.6255,-0.10931
1.74845,0.721014
0.307368,-0.0818033
-0.386225,1.89193
2.69076,0.999694
0.979366,1.69594
1.86293,1.74489
0.920542,0.14015
0.190276,2.4578
0.8258,-0.197053
1.13586,1.61897
1.08918,1.06628
-0.00176334,0.420715
2.91305,1.63285
1.10475,0.845496
0.988861,0.254168
0.764692,0.986415
1.66329,1.64348
1.08762,-0.285588
0.432166,1.74775
1.02631,1.33947
0.0390582,1.36485
1.03531,1.22073
0.126269,2.1205
2.08541,3.41802
1.2168,0.845116
1.90757,1.75472
2.28709,1.29263
3.1428,2.62604
3.22776,1.82309
0.578565,1.11176
0.523548,-0.373803
0.622431,2.15215
1.2114,1.60645
1.69201,1.25242
0.409928,0.134624
1.33606,1.42281
-1.86625,0.398896
2.19414,-0.0347004
0.586567,0.85508
1.86222,0.945452
-1.51997,0.433681
1.59589,3.15696
-0.572399,0.487859
2.86506,2.00424
0.0168909,2.71365
1.08911,0.536769
1.14582,0.649308
-0.620457,0.99676
1.04966,1.46154
2.17675,0.698707
1.70539,0.719258
1.91513,-0.237076
2.6123,2.40652
0.580913,1.21352
3.43315,2.02942
-1.1784,2.24754
1.15465,0.57671
0.124786,1.07424
1.54471,-0.506379
1.73401,1.79942
1.5269,1.7089
-0.0465521,0.191673
2.84129,2.03826
2.07143,0.177254
0.583248,0.980777
1.67406,1.15967
1.06919,0.637477
1.8102,2.80718
0.749839,1.11529
-0.171307,0.25096
1.2621,-0.0825074
2.24759,-0.26241
2.19713,2.38923
0.776539,1.3526
0.90389,0.953623
1.19907,0.122527
1.3494,2.32545
2.56931,2.33319
-0.361228,1.43676
3.02166,2.09852
0.394701,1.69578
1.53667,0.462417
0.598461,1.55487
2.19589,2.80777
1.1515,2.39139
1.70888,1.13846
0.00272286,2.56493
-0.861347,1.09238
3.68366,1.15703
0.0322744,2.11411
1.3449,0.403002
1.06718,1.62179
2.63542,0.915045
0.75793,0.450746
1.45316,1.93718
1.13941,-0.637752
0.577595,1.82751
1.93985,2.84315
0.45509,3.25493
2.70086,0.933838
0.398305,0.0611691
0.244732,1.47427
1.84639,-0.0569553
1.8998,1.22827
0.559934,1.23568
2.13203,1.54468
0.728084,-1.53067
3.14337,0.560889
1.01315,0.708806
2.20626,0.644723
-0.532481,1.60253
0.590973,0.420773
1.46558,1.59713
0.0423855,2.22763
1.90891,1.01907
-0.262552,1.62097
1.03782,0.284507
1.22626,1.31231
1.76473,3.30136
0.844933,1.02735
0.727532,1.0933
0.317616,1.12203
0.785196,1.23479
-0.197932,0.698179
0.497857,1.36247
-0.784248,1.00931
0.0673502,1.00208
0.941158,0.626149
1.16823,2.07767
-1.68453,2.34908
2.5672,3.16473
-0.552226,1.05226
0.191205,1.16822
0.540844,-0.769413
1.68812,-0.417457
2.91159,0.398836
0.354915,1.63894
0.382803,1.89005
2.2173,0.948214
1.24672,0.961035
0.918743,1.67396
0.502809,0.904153
-1.17965,1.47997
0.924179,0.648671
1.10023,1.83055
0.9481,2.18644
0.732945,0.234295
2.0013,2.14131
1.39924,0.283713
2.21222,2.8966
-0.355821,-0.705536
0.403533,1.5465
-0.0978284,1.92764
2.89344,1.69681
1.67702,0.986695
-0.743773,2.00243
2.78584,0.34616
0.232584,1.43394
-0.0277042,0.633934
1.0203,-0.160125
1.41673,1.56693
0.882906,0.814295
1.11157,0.899201
2.08638,0.768643
0.858907,-0.129078
0.928988,1.33535
2.26416,-1.39326
0.901517,0.258736
0.220489,1.25362
-0.0548764,0.952789
-0.827292,-1.52653
0.367273,1.50126
-0.00270927,1.32195
2.10339,0.220635
-0.0572701,1.47057
2.76271,1.1584
2.68781,0.185515
2.16162,1.33646
2.67193,1.32651
1.18584,-0.839402
1.41977,0.299389
1.4881,0.125201
2.00363,-0.372077
0.469093,2.08734
0.0133272,1.95576
0.921475,2.32134
-0.964285,-0.805977
2.35503,1.62546
0.36949,0.184419
1.15805,1.31534
2.58197,-0.688755
0.589312,-0.999556
-1.44422,-0.902725
1.12943,-0.332238
-0.191414,2.28518
2.18089,-0.0368853
0.188983,0.562339
1.57405,0.275867
2.3147,1.35548
2.52631,1.06043
0.903978,0.256528
0.270944,0.993293
1.19634,1.14094
1.29908,1.09799
-0.81746,0.260578
3.09967,-0.0835351
0.79301,0.0986465
-0.0962325,2.80125
2.27887,1.21229
0.845629,0.858133
2.4775,2.06885
