x,y
6.80375,-10.2605
3.74887,-2.6244
1.03939,-0.921035
4.81098,-4.97495
4.40705,-13.0662
3.20772,-0.207243
2.67572,-1.83898
2.8314,0.21817
7.24368,-11.9993
7.83152,-12.4625
-2.51658,5.97809
2.28087,-15.4725
-5.59152,8.91597
8.79858,-11.7943
4.18292,-0.283691
0.955219,-10.7646
5.85949,-17.6178
-7.59105,3.18272
2.99946,0.0188408
5.93366,-12.4279
2.4943,0.265602
-3.33671,-1.53868
-5.62903,0.393664
-2.01037,3.38358
2.78647,-13.6256
2.33227,-2.97828
5.69805,-7.65151
-4.50881,3.34769
-1.87634,2.80491
7.64055,-3.55234
-3.71815,-0.783006
-1.26154,-8.13543
-9.20955,4.01501
3.67479,-9.61354
9.88127,-7.13251
-0.314295,-3.86917
5.31618,-1.20056
3.81784,-4.4598
0.410014,-5.30724
4.05771,-0.655613
5.51164,-12.0506
2.29004,2.06379
1.90497,-8.36119
-3.28145,1.96937
0.435343,2.37855
2.82574,1.60872
2.79259,-1.29366
1.15242,-1.10078
4.12523,0.0491257
1.39049,-5.4758
-4.65546,-11.8568
2.45303,-8.40917
7.42351,-8.08882
-0.378475,3.09593
1.41905,0.507044
5.06544,-0.662827
1.16044,-3.02523
2.69885,-2.26401
2.5855,-1.189
4.90526,-6.56381
0.30959,2.16039
3.19314,0.813608
-1.12544,4.93327
3.26546,-3.05002
5.50011,-3.78254
-3.53917,1.03999
2.30511,-1.71585
1.44382,-2.26327
4.70561,-3.11697
-3.17493,1.33761
7.14621,-14.8826
1.60748,-2.15401
5.452,-1.83903
1.60044,-4.13765
6.94669,-12.1429
3.26437,-12.5427
5.8617,-15.9293
9.43064,-9.99214
-2.783,-3.37199
-4.39337,3.53593
4.43178,-1.55965
1.03009,2.66428
3.56498,-3.76795
-3.72174,-0.524589
1.53225,0.228122
5.1038,-8.90428
2.43237,0.90139
1.04911,-0.0516591
-1.09086,-9.41334
6.44041,-4.26718
2.81205,-8.46807
2.6645,-5.60948
0.922849,-2.46423
-1.55917,4.71066
1.68647,3.24836
5.50012,-8.19722
-4.74454,7.58233
5.635,-0.71988
1.20523,-11.5974
1.34965,1.23139
5.3239,-6.66257
3.59514,-0.756189
1.28146,1.11123
-3.30292,3.68366
1.55274,1.53959
0.242381,-6.58826
2.44722,0.368091
4.63923,-4.3752
3.04729,-2.72003
3.92508,-11.6251
-7.15251,1.03808
4.70974,-4.79091
-2.93055,5.5545
7.18769,-15.5165
0.343054,-0.780657
1.19156,0.00678349
2.66749,1.46656
6.01112,-2.21243
1.37353,-8.63787
-3.22719,5.17772
5.49143,-4.08571
6.71684,-2.64739
2.2194,-0.70218
8.13381,-8.49167
1.39163,2.82679
6.1183,-2.02122
0.468893,-5.10421
4.06945,-7.83749
6.87973,-2.32419
5.26571,-9.34129
1.24918,-2.36609
3.90371,-0.075717
3.13995,-4.78537
7.34791,-3.96397
-1.71604,3.665
2.33879,-14.3996
0.650672,4.05026
1.21589,1.63628
3.36636,-2.89201
1.63327,0.399969
4.77828,-5.20271
-3.1377,-9.46529
-0.899127,-10.8645
-2.04885,-10.4353
1.38589,3.44837
-1.18072,5.23148
7.84601,-5.00481
3.34079,-9.51245
6.89592,-5.441
-1.71701,4.6193
6.87719,-12.6116
-0.557183,-4.3837
-1.76348,5.59534
6.93326,-5.32111
-1.14397,-11.4616
2.93181,-0.813764
8.02859,-6.24812
3.82423,-0.291802
5.33751,-8.77331
-2.19332,-5.85417
2.84606,-5.55416
6.95406,-9.59145
7.41537,-4.24212
4.6931,-13.4643
1.08721,-17.7395
1.10012,-4.42534
3.41116,-2.12641
2.99776,-5.59212
-4.49885,6.42087
2.45629,2.41881
6.63185,-14.5227
0.968052,-8.3983
-0.0947199,-4.35322
0.232696,-1.12401
1.94374,-2.11589
5.71918,-6.06029
-8.35215,-4.39239
-2.57818,-5.91276
3.92787,0.131508
10.7693,-6.59393
9.14939,-11.8345
-0.937825,1.58851
3.68209,-6.30277
0.202311,2.33643
-2.96518,3.11899
3.13235,-2.0393
0.247185,2.16049
3.22795,-11.0606
1.17048,2.0934
2.07837,2.7597
-4.18046,-2.82514
3.02947,-1.44019
9.19634,-10.4702
8.94904,-5.20778
3.27096,-0.400182
-0.00658035,0.0600755
5.86048,-2.39286
4.36634,-11.9762
6.34061,-6.91012
-3.53253,2.05851
-1.61737,-4.06077
7.45428,-19.7128
3.7489,-4.55229
2.68116,1.68005
1.67214,0.402539
11.5563,-7.70659
3.72585,-3.82291
8.09052,-4.74667
2.39321,-5.13683
-4.73466,-12.8928
1.16749,-0.0811405
3.19198,-0.145675
3.64812,-14.8514
8.25692,-6.52079
-0.218118,4.59157
2.76867,-8.68265
0.462474,-1.81185
-3.92863,-5.49701
4.02752,-8.60672
1.82112,-5.77222
-0.676514,-1.80838
-1.0725,3.03644
7.68975,-2.8987
3.94967,-5.35425
0.840401,-0.910797
5.21363,-2.11018
2.37367,1.57932
8.10203,-4.74902
1.22947,-4.65443
3.68217,-2.8788
3.3032,-5.57643
-0.00705338,-0.634277
3.95545,-1.96666
4.35047,-6.2847
2.09419,-6.99042
1.63971,-2.92301
-7.46498,-0.808833
8.77655,-4.2776
-6.07987,-0.53055
-2.2896,-0.0971274
4.35643,0.294149
-2.48183,3.97408
7.66053,-5.89661
6.17885,-8.05103
-0.186208,-2.46661
-0.685227,-1.99232
5.0484,-4.66006
8.99036,-6.09928
4.79628,-3.01978
-3.44539,4.73906
5.37962,-0.77598
3.03172,-0.394035
4.55762,-9.10201
1.59322,-3.51065
7.38555,-4.45564
2.91234,-16.2454
2.36389,-0.633814
4.1513,-1.72395
-0.791727,1.58543
-3.13699,4.07452
0.269401,4.01665
3.76463,1.00919
-2.2089,4.41805
2.16338,-10.1553
6.75248,-7.33965
-4.71858,7.83975
3.69672,1.18937
2.93178,-2.12564
5.59697,-1.7303
-1.42329,-9.64429
-0.110817,1.07147
4.08119,-5.281
3.43563,-5.03262
9.05664,-15.1461
3.60607,-1.93011
-0.219506,3.62231
-3.30917,-16.2122
4.74335,-10.7152
5.6791,-1.60489
5.9524,-2.99839
8.01453,-6.97661
-3.85714,-10.4478
1.47796,-2.52464
10.3279,-9.51004
2.35725,-11.9964
-5.77689,-11.2218
4.51771,-6.6579
8.72354,-4.29508
0.755933,0.498716
6.29619,-1.79307
3.61591,-1.94777
-3.26984,-1.91538
3.17204,-3.21083
3.08378,-3.77776
0.813079,-9.51456
-2.20216,-2.81783
-3.81405,-10.7875
2.12373,1.79154
-4.29299,-0.506045
-1.93035,-0.646558
3.99701,-5.36833
1.48246,1.05264
2.58197,-6.95264
6.52715,-5.60197
1.33496,2.6566
4.9169,-6.53381
2.03033,2.45628
7.33553,-3.35331
2.58976,-7.30013
4.53536,-5.73149
1.68973,-2.53821
0.810241,1.35933
-1.22538,-4.00304
0.146502,3.08194
0.445857,-5.28086
-4.79375,-2.22866
-3.5292,-2.50958
4.84212,-0.124551
6.34118,-15.3712
0.234928,-3.95439
-0.917017,-0.589676
-2.86108,-1.42791
3.63367,-2.70071
2.59825,-0.607686
1.21961,-7.86441
2.76089,-3.79186
2.16273,-7.72196
8.40931,-4.17578
0.513593,-3.76331
6.14349,-14.9259
0.871104,-0.237403
2.92154,-6.97116
-6.043,-6.00384
-3.16851,-12.1191
1.38418,1.89691
6.90819,-6.3126
3.32605,1.22495
2.87717,-8.71387
2.22752,-1.8292
1.25834,-0.00164223
3.31091,1.61273
2.04828,-9.68498
3.04014,-1.64829
-1.40622,-0.608238
-0.383587,1.34341
3.6969,-7.23396
9.17512,-5.06092
1.41746,-4.29658
-2.84573,-11.7572
6.83164,-3.02678
4.40731,-6.55845
-0.407292,-8.59014
3.74081,-5.96159
3.79435,-12.8127
-2.02753,0.256722
2.43714,0.96068
-2.01277,-8.51294
-4.51748,-0.853751
-2.32733,7.0261
6.53645,-2.17941
4.4008,-4.81414
5.31515,-8.57302
4.07143,-16.6156
2.59264,-10.1782
-3.74778,2.87109
1.17586,-3.80555
0.0123508,1.69101
3.89046,-8.47886
0.38248,-3.9441
5.63356,-0.716144
-2.46597,1.7431
1.19947,-3.84543
1.00538,-1.60478
-0.152079,4.10536
2.41795,2.05865
9.1273,-5.04381
10.1754,-10.184
1.24477,2.6299
5.34918,-6.34026
7.67002,-3.23936
4.19606,-4.93277
2.51881,2.20636
1.4794,-8.20741
0.39888,-1.04258
3.39348,-4.77985
5.20168,-1.46912
3.0741,-0.331687
4.20506,0.418574
7.25095,-9.78096
2.50268,0.546922
0.608819,-3.20801
-3.76669,2.29766
-3.24362,-4.33704
5.38327,-13.9857
2.78264,-6.71776
1.54807,3.43789
2.4534,1.15868
4.96887,-4.70701
-0.629,5.61438
2.70506,-3.32328
2.0139,-1.41328
-2.65343,-5.27305
5.02351,-6.64431
-1.46553,-2.0215
-2.37624,2.98107
5.77422,-1.68997
-0.956144,-3.91375
5.68684,-5.17464
5.17951,-0.988803
8.66472,-6.88459
6.18649,-3.10339
2.56928,-4.46407
2.23113,-2.78624
-0.0954056,-17.6828
6.03646,-6.07273
2.1105,-4.74805
-5.58293,1.69861
0.163198,-8.314
7.97818,-11.3705
-0.140184,-6.63964
-1.22259,-13.9445
0.0330946,3.60595
3.5622,-8.64866
-5.31437,-6.97597
-4.32287,-4.56761
5.4654,-4.29973
6.91178,-10.5294
0.340868,2.02774
3.92559,-12.1949
-2.32536,1.74742
2.85734,-3.02357
-3.60213,-5.58713
6.40813,-2.35673
0.183206,0.283864
0.965113,-3.3369
0.611818,0.175304
-0.67986,2.15348
4.72015,-4.82293
2.44162,-4.95475
2.99605,0.752511
5.63986,-10.3558
5.86721,-1.84109
1.77044,2.06572
0.356667,-14.053
-2.67588,0.916384
7.6784,-12.7527
-5.33768,-4.7476
2.61417,0.185364
3.19627,-3.42494
7.09965,-3.07113
0.151208,2.904
-0.201583,4.95399
8.21442,-10.42
3.50093,-5.71439
4.3136,-3.55283
-0.0282621,-0.590687
-1.44743,-6.54197
5.0673,-0.535644
1.21549,-20.1341
1.62204,-6.60805
9.18469,-6.0142
-2.04394,2.68282
5.94332,-9.91715
5.82979,-1.66336
3.64418,0.903178
3.02652,0.460008
0.20225,1.08752
6.53363,-5.53827
2.14368,-5.21853
0.412553,-12.5976
5.11267,-0.687692
-4.82208,-1.69143
1.78871,-6.76281
7.36079,-2.52086
2.18677,-9.30932
2.61619,-3.03266
3.99315,-10.986
-0.83465,-2.38997
3.90892,0.393416
5.9731,-5.00413
3.45817,-1.44805
-0.32693,-3.68485
6.47519,-9.66704
6.92187,-14.6463
5.51634,-0.937573
-6.05553,10.2772
0.898523,-1.52801
4.3008,-1.40976
2.91605,1.18871
1.79371,-6.23174
4.34608,-4.6799
-1.61427,-5.82241
2.89561,-12.4336
2.74801,2.22654
-6.61917,9.6375
4.8207,-4.78998
1.49446,-2.62674
2.91363,-1.77751
2.57018,-10.4901
-0.0784392,-1.77859
-0.153582,-2.76388
-7.55698,0.561808
1.1382,0.421805
4.89115,-5.07881
-2.14895,-8.77841
3.35984,-11.6347
-4.30928,3.30037
1.57109,2.15127
8.40259,-6.97252
6.21478,-2.6929
1.35295,-2.98551
0.262058,3.08168
2.24307,2.46408
-1.29056,5.7418
-2.63353,4.8293
4.57265,-14.4191
8.29192,-3.93424
1.19699,-1.10038
-5.39258,7.96253
-0.698138,4.91878
-0.994107,-1.3556
-1.94663,6.76213
11.8502,-7.37552
-1.93832,4.68227
4.25987,0.194671
10.3105,-7.14639
2.17757,-3.5817
3.24227,-4.40863
-1.12653,5.76908
3.06262,0.884049
1.27441,-5.95224
10.0643,-5.76307
-2.74589,0.64532
4.56761,-6.23405
3.05363,-3.75624
4.45462,-2.56994
2.03483,-2.81464
-0.502244,-2.72545
-1.05945,-12.3823
4.27836,-5.27903
6.65985,-4.93457
4.14236,-2.29374
-1.13937,-3.67632
9.35093,-5.89938
-3.52106,1.43904
9.49581,-6.49206
5.00594,-5.69145
2.63606,-5.35876
4.76993,-5.23781
-3.78038,5.97485
4.25396,-21.1702
4.73656,-1.14196
1.1041,1.53578
8.1445,-5.33426
0.74854,2.8767
2.24421,-1.53776
8.53268,-12.1483
4.82026,-6.14641
2.72902,-2.2003
3.37175,-2.08179
5.75891,-6.72842
10.2078,-5.68194
3.65911,-14.3693
-2.80569,-7.82152
0.855792,-1.79469
6.55633,-2.22199
3.77492,-4.29969
4.37328,0.362164
1.37854,-9.42066
7.02408,-5.66917
-0.767892,-12.4039
7.07871,-16.116
3.78751,-3.49989
-0.580537,-3.14111
4.43846,-0.738287
3.19835,-1.01929
7.40687,-3.06767
3.83672,-2.23326
3.82748,-2.91988
5.97951,-3.63701
5.628,-3.02464
-0.885735,5.44291
-3.47356,1.08939
3.33873,-1.04769
-1.23624,4.37145
-2.16896,1.94481
-0.455936,-2.29125
-2.88074,6.72367
5.34222,-1.49277
5.44785,-4.22639
4.22293,-2.7332
1.3361,-1.28739
2.65369,0.0012958
0.0526676,-5.07804
-0.0708742,1.98612
-0.0143318,-9.46966
-1.79587,-0.0906382
-1.24661,3.58396
5.31526,-1.62677
1.06659,-12.1431
2.74286,-8.87836
10.0008,-14.2033
4.04401,-18.9228
0.163504,-5.06859
1.66724,-0.0350595
0.526642,4.27102
7.66274,-8.64791
3.18856,-0.914162
1.55534,-9.65418
2.01351,-1.02098
1.99197,-1.51215
2.37101,-6.6486
8.54966,-6.37655
4.97672,-2.46298
9.57519,-7.11796
-2.00796,-12.1161
3.15458,0.659661
7.67047,-8.62568
0.835116,3.61
-1.70612,4.78307
7.1534,-8.89679
2.77028,-8.25319
-1.28252,1.1659
5.27286,-2.26729
-3.98982,1.92453
7.7046,-11.45
0.287817,1.54949
2.20088,0.755192
5.12553,-2.98202
8.23816,-7.79473
4.20811,-0.00953579
1.08054,-2.464
-5.61668,-2.226
1.49134,-5.19904
0.0306301,-0.0214272
1.55306,-6.15087
-0.84409,2.39708
4.07775,-6.73738
3.48409,0.58699
7.07931,-11.4355
4.92166,-11.9076
1.95812,1.80248
2.07603,-4.37461
8.29998,-3.44028
-3.82385,3.5602
-2.12811,2.39421
-0.225955,-8.924
6.07834,-2.34252
-4.06273,-0.0378795
3.60603,-3.91629
-4.31936,-3.15349
8.24309,-5.75106
11.9279,-14.2012
3.30627,-1.00964
6.62038,-3.1987
1.77612,-2.95498
5.19051,-4.04107
5.47399,-5.56762
6.58514,-1.60606
0.814526,-5.17662
1.67298,1.49902
1.82034,-5.70539
1.94879,-4.93336
-2.20906,2.50337
1.28223,-13.7011
0.0659208,3.52
5.25202,-8.42134
1.12459,-5.23477
-3.23797,-0.59117
3.04041,-1.00699
0.210525,-1.15991
3.52614,-5.84405
9.79456,-5.31441
5.03165,-2.11522
4.38633,-4.34979
-1.28474,-20.0483
4.04995,-0.0167408
-2.63641,6.59053
2.55463,-5.67294
-2.09849,-1.12289
3.9616,-8.3439
0.806723,-7.02816
-4.70167,6.94162
1.24437,0.982663
-3.87588,-0.344471
2.59861,1.65162
-1.18388,-2.02878
1.12204,2.11461
8.67545,-7.39639
0.686883,3.25695
-2.57598,0.4122
-4.23392,6.03334
-1.57759,2.78781
-3.8854,-2.75755
1.31761,-5.07199
0.792358,-9.59353
-5.36566,-4.7742
3.74623,-5.60352
-5.68613,-0.451622
3.45317,-4.42634
2.73599,-1.52491
4.78186,-10.1956
0.412396,-11.1053
-1.17723,-5.19597
1.22376,-19.5747
2.48834,-3.6859
3.16502,0.0611479
4.63736,-5.37317
7.62655,-11.3347
3.84636,0.406245
-3.49134,6.84843
-0.179906,-0.562242
5.68639,-0.787047
7.50215,-8.16936
2.00053,-1.95964
6.48307,-4.04706
12.6429,-11.8428
2.7082,-4.98722
6.34799,-12.61
0.946689,2.62476
7.06373,-8.35494
6.45163,-6.85802
9.95766,-6.82732
10.7542,-7.91072
6.28486,-6.52537
4.29979,-5.45844
0.126402,-6.88285
4.88126,-4.36757
2.9636,-7.78439
4.25128,-0.865946
1.41991,-0.979968
4.1918,-5.93432
2.03789,-8.73275
-3.66039,6.19496
-0.0785069,-2.92362
4.45459,-7.7396
3.28728,-3.52025
7.56724,-9.98692
-4.00981,-1.41129
1.04337,-0.305518
13.317,-8.76075
6.82079,-5.22584
0.71138,3.81264
3.7109,-10.9731
0.60238,-4.03522
2.84401,-6.54668
6.50736,-6.15575
3.85162,-5.78897
-5.02659,-3.3281
2.42222,-0.706538
1.81279,-2.73416
-2.63075,-8.65253
-2.89815,5.88482
-3.33008,2.11448
-4.49817,9.29822
10.8361,-9.37845
5.99388,-3.46462
4.46181,-3.27037
5.67542,-8.21391
2.3288,-5.2215
2.91276,0.378811
3.81462,-9.73683
5.22783,-11.7499
2.5618,1.36689
-3.46538,-9.10014
-3.37884,8.1473
-0.00241995,2.70548
0.053432,-5.05875
0.250456,-5.88703
1.06923,-0.285089
2.39589,2.5286
-1.528,-0.111512
-1.36092,-2.36921
6.83298,-8.56892
3.48986,0.358766
0.317175,-2.17953
0.160271,-1.17307
1.9809,0.416657
4.79401,-17.9582
6.86357,-3.70912
-2.04986,3.02049
-2.74156,-0.27469
6.29369,-3.63038
3.40585,-2.58786
0.606303,3.79787
6.96879,-3.00562
3.19525,-11.3469
3.23498,1.50094
0.0943863,3.34788
2.19162,1.19212
2.95182,-1.20752
4.56411,-15.2999
0.50447,-0.083921
1.55808,0.602801
4.75053,-3.08502
0.564951,1.92279
-1.80928,-0.0155492
8.0099,-4.00665
-2.83253,-6.18066
1.66174,-7.15924
4.46608,-3.85379
4.09934,-2.39856
3.20477,-6.99971
-2.89855,-5.85789
0.783772,0.599823
3.4014,-0.269781
3.12933,-2.10748
0.804016,-2.98627
2.23907,1.48077
4.05629,-8.15155
-1.46326,-1.8124
-4.31685,7.73339
-2.81861,-2.17634
5.09108,-1.44641
6.75371,-2.79354
0.913007,-10.9312
7.11445,-4.04615
2.73135,-4.86345
-0.680479,-7.59502
-1.63462,6.5237
1.80554,-1.48195
-6.73462,10.4407
0.999596,-1.19714
-2.49419,-1.0878
-2.43142,5.21804
6.61186,-5.96421
-9.16099,1.73661
0.93766,-5.66954
2.40785,-10.321
-2.49828,-1.54715
-4.17775,-2.22856
0.908104,1.17961
1.7681,-10.6235
-0.312323,2.36845
-1.33513,3.51778
3.20015,-1.78603
3.05242,-3.79491
1.45961,0.0774832
-0.725351,1.54641
0.882693,-0.34509
1.75585,3.24367
-5.56871,-4.39902
-1.13558,-1.95934
-0.312546,-3.7086
4.09155,-8.17362
7.96077,-7.85
-0.796482,2.64525
3.40757,-6.0964
4.56707,-8.53461
13.3389,-10.3364
-2.78607,2.88995
-6.51917,4.50022
2.77679,-4.4722
3.73845,-17.1391
-3.47477,5.45559
-2.96259,5.55975
3.43697,0.839864
-8.50445,5.72028
-3.1578,3.33005
5.82219,-2.99232
2.30527,-9.20082
3.83861,-8.06365
1.17852,-1.05135
7.19219,-12.433
2.83545,0.377807
1.14467,-4.09151
-8.36518,5.96641
-6.48181,5.34102
6.18638,-3.19512
-0.684476,4.18472
2.95527,1.47833
3.9299,0.290639
2.27835,-6.02632
-3.5372,4.68476
5.66978,-13.5986
2.08641,-2.88436
-1.94936,-0.425889
2.70396,0.976801
5.68755,-14.5422
1.74916,-1.27401
9.97428,-13.0944
2.66088,-0.597478
3.75994,-11.6562
-2.27637,-6.01783
3.83088,0.418344
3.5858,-2.54849
4.06001,-3.31561
4.00206,-0.634581
-3.88694,2.85258
-4.63247,6.07434
2.051,-1.41498
3.80201,1.10325
0.0866714,2.61827
3.75336,-7.30569
3.1495,1.38762
-2.85159,7.00346
0.689551,-5.65015
2.01667,-0.0120606
6.71413,-10.7993
-1.62349,5.17715
1.82287,0.429452
4.24245,-9.15586
-0.421525,2.40873
0.409364,-4.25886
-4.61199,-2.52496
-3.32206,6.85556
0.52418,0.695404
0.60015,-2.05551
3.10295,1.04113
1.2152,-3.12532
4.49959,-1.36926
0.610459,-7.09775
-2.30993,4.33357
4.99703,-0.565734
-0.887856,5.03395
-0.849839,4.68211
8.96285,-4.77724
4.67446,-1.17581
5.2898,-7.73094
-0.0704961,4.08474
3.46787,-11.6432
-0.535393,1.82362
7.45543,-3.47394
1.57433,-9.21073
3.90986,-1.84907
0.36092,-5.16503
7.55977,-7.51587
-1.64504,-13.9943
1.4438,-6.26909
6.45208,-7.80692
5.35376,-4.38743
10.6309,-9.46972
0.991495,1.12582
0.323283,2.55419
5.34252,-1.81125
5.14147,-0.613491
4.90868,-2.29472
8.26397,-5.87501
-5.46744,-8.54678
-4.53773,-1.49576
-2.99077,-19.8932
6.76134,-11.8035
-0.454139,-4.61767
7.38848,-8.13565
-1.2955,-4.26875
1.43939,-4.88414
5.22879,-18.4051
5.3619,-6.36424
0.783079,-0.448887
0.703031,-3.81928
2.92033,1.87615
4.91228,-3.64012
-2.23831,-2.6086
7.12992,-3.29034
1.28138,3.06067
-0.0326843,2.50259
14.4265,-16.2341
5.86459,-5.30143
0.462973,4.34367
1.4506,-5.4869
6.11483,-5.2292
-0.974948,3.18556
5.26695,-2.21459
1.39787,1.57697
-0.566166,3.46178
-1.29807,-4.05826
1.93627,-1.92071
2.75644,-1.68939
-1.02541,1.27849
4.51956,-7.51786
12.5674,-7.84825
1.39406,0.15376
5.82662,-8.29393
1.72687,-1.28788
5.19724,-1.59274
4.14728,-3.1907
0.231945,0.406212
11.249,-9.04946
0.40091,-8.96136
-0.421831,0.974056
-4.23158,3.25134
2.35273,-3.69245
4.13715,-3.39566
3.71664,-6.19053
4.33595,-14.5258
-4.74416,3.9106
-7.74434,11.5521
2.53858,0.233814
-0.845122,5.32451
2.49885,-7.50348
-3.97887,5.66032
5.32526,-3.09709
9.1984,-10.4146
4.11974,-8.02343
-3.16294,6.35778
3.87902,-1.38518
7.15352,-10.7648
-4.92595,-13.8638
-1.14457,4.07745
6.53536,-3.02262
-1.21565,0.146354
4.93778,-2.54048
0.81543,-9.05579
-0.673557,-5.3014
0.447362,3.82117
-0.968541,5.24528
4.79904,-14.7658
-0.859778,-10.4188
1.88062,2.93919
1.53878,2.03431
2.93601,-7.20206
-1.05682,-2.1929
5.72791,-2.18026
-1.86161,1.55889
-6.6128,4.01191
-0.41504,-7.84237
-2.94474,-3.3702
2.39236,-2.94585
-2.47541,4.80726
1.21595,-5.38369
7.65074,-12.2794
-0.823701,4.89911
-4.36774,-0.656422
2.25438,-7.40499
4.5919,-7.92759
3.07714,-3.65052
4.503,-1.3813
6.45788,-6.5911
-1.86067,-2.51907
-0.0152631,3.72205
1.71797,0.789661
4.88982,-5.57757
-4.01544,8.02748
1.2576,-3.01913
4.25535,-1.27007
-1.91196,2.59529
-3.24097,7.61911
0.0490479,-2.88725
1.71208,-4.00611
3.45924,0.966033
8.0487,-9.93089
3.38812,1.00068
4.66171,-1.12391
6.25442,-12.3293
-0.701189,3.11112
8.17419,-5.39589
8.59261,-5.73838
-1.4866,-4.99428
3.0646,-1.93784
9.50685,-9.35204
-0.030098,-1.86308
-1.23185,-2.70703
-0.703215,-4.60884
6.15148,-3.89487
-1.84525,-0.946128
-1.20932,-4.24394
7.70257,-4.553
0.0644443,-1.68908
4.71147,-1.17311
-1.04713,-0.149844
3.16344,1.68031
0.0818415,-2.74339
10.4951,-10.2053
4.49579,-8.33409
2.27266,-1.28562
-2.16007,-5.12927
5.10724,-2.54573
2.62033,-8.34492
-1.78164,2.93484
4.76315,-6.38926
0.137636,-3.98697
3.66196,-6.65108
4.25436,-6.26761
4.17523,-5.41322
-5.08593,1.21328
5.73196,-10.3632
5.35925,-0.998821
1.44631,0.526207
-0.181205,2.35284
-2.06792,3.94099
-1.21329,1.04434
8.99922,-6.54114
4.446,-11.1567
