x,y
2.20163,6.55261
4.07274,-0.497424
-1.30123,0.2984
-0.861965,2.64515
1.5191,-10.3632
3.56686,-4.50952
6.6915,12.3344
-1.25104,4.88068
9.75666,-9.40596
9.58297,11.7143
-5.31104,11.8595
5.20054,13.9664
1.83429,13.959
0.783354,2.11222
2.21468,13.7589
4.18153,4.20678
5.06882,6.25249
7.51659,15.1545
13.3225,6.41384
14.8675,4.66223
6.24749,15.5386
6.37776,-1.21309
5.92311,9.62737
6.1644,-4.20475
1.33625,1.47404
-3.01134,2.76533
1.44021,-3.24236
5.74398,5.23009
4.15228,-8.2483
2.25489,-2.08126
11.9352,10.6995
2.64085,7.79954
8.36305,15.7371
5.65052,7.50732
10.9913,14.751
7.01236,9.7905
2.38725,2.3561
2.08989,-4.74619
-4.3095,-3.80426
0.989966,6.22405
7.25302,0.930678
0.564992,5.86753
6.45942,10.0233
-2.66466,-6.12925
-2.02089,-1.5904
1.29093,5.25042
3.39661,11.1471
5.39814,10.0968
-3.14479,-15.8254
0.107555,-1.86352
5.84215,-8.19418
1.1216,0.938833
3.47215,17.2701
-1.56566,3.48837
0.448182,-0.657988
7.55734,-0.87
9.33861,12.5685
12.0849,7.47787
9.12323,2.93448
5.28662,8.76412
-1.09152,0.852712
2.94233,6.07059
-0.779506,13.4233
5.79581,-12.8792
12.4734,-1.16254
2.69132,18.2291
3.2736,4.12095
0.736163,-0.896571
1.8807,18.6615
6.82561,-5.73233
1.46197,-5.46128
-6.81608,8.21883
2.32395,2.83316
-3.27847,5.43469
2.07151,-4.76503
8.53749,2.43503
8.18897,9.36009
-0.0493717,1.43971
0.354295,2.64975
5.64564,4.70658
5.61891,0.354826
0.406647,-8.87025
11.0114,-15.2117
3.6402,-0.0963726
1.82205,-0.916463
6.27535,14.3173
3.71643,-2.27885
-0.0956273,-14.6101
8.5601,6.76778
-1.51191,6.34445
6.3736,12.3419
-5.39459,-0.0405788
6.37215,2.43898
3.22697,4.02747
1.6085,-3.00673
-1.53412,9.9274
0.46398,14.4936
2.44159,9.39699
11.6799,8.62205
4.48148,7.55278
0.190675,19.6405
6.55757,2.36149
2.90413,0.268673
1.45692,11.3276
6.36636,-2.469
6.61707,6.66196
5.87432,-4.7065
7.22645,7.06372
5.47176,-9.82336
5.21582,1.44865
2.55721,1.93493
8.47161,2.82705
-3.52614,21.7847
5.93193,3.03994
2.2291,0.304444
1.13262,-6.36883
4.86333,9.63578
9.36164,-8.33798
-5.39306,6.69556
11.7816,4.14717
10.0409,11.4521
7.86103,4.39295
7.07868,-5.08169
2.88318,18.05
1.73781,8.03307
-0.70477,-5.9106
-0.442698,7.85334
3.03107,-4.51726
1.94984,-6.28421
2.22477,6.66357
4.8307,17.3313
-2.5526,5.22994
4.91725,-8.10127
2.16445,-7.72624
3.34159,17.6213
3.67989,-3.13648
-1.34701,10.4141
1.20137,-3.19237
-3.15137,-13.6772
6.94603,-9.44181
4.16839,12.5263
4.21535,5.32164
2.13806,14.0817
-4.09431,5.41617
9.35449,10.0933
4.4123,12.9084
0.494363,5.47605
3.47655,6.67828
1.81171,4.73303
4.36626,15.8707
3.47622,10.1107
2.17343,6.87415
0.0163612,10.1162
3.55054,14.6419
9.85287,4.91454
-3.06696,7.85642
1.02878,-0.887544
6.98111,15.6922
6.62388,-4.48939
7.86258,11.5445
8.08442,-6.88171
5.84879,6.92654
-0.101611,-8.28468
2.70768,12.3369
11.0609,7.87823
2.75229,21.4244
6.66613,17.0376
2.16014,-9.13025
6.80375,-10.2605
3.74887,-2.6244
7.45475,7.09144
1.03939,-0.921035
1.38881,5.0099
7.35765,-2.07626
4.81098,-4.97495
2.458,14.4873
-0.518542,21.3634
2.6875,9.4656
0.924958,14.1071
7.07819,8.33476
2.39683,13.6049
0.744148,7.53448
6.36682,2.7046
4.40705,-13.0662
-0.0563169,5.46362
3.20772,-0.207243
2.67572,-1.83898
2.8314,0.21817
3.38887,20.6337
7.24368,-11.9993
2.16981,14.0684
5.5454,18.1096
2.54754,17.1483
7.83152,-12.4625
0.0714631,9.72627
-1.5833,10.8201
9.31472,-2.16532
-2.51658,5.97809
-0.63977,8.63915
4.87585,16.5322
2.28087,-15.4725
3.70618,10.1895
8.19537,9.98534
-5.59152,8.91597
4.07465,6.19786
10.8644,0.167641
-3.17637,16.5007
12.0618,-1.97956
8.79858,-11.7943
6.737,9.14344
4.18292,-0.283691
0.955219,-10.7646
3.76993,1.44352
6.48532,4.69968
2.5209,8.50314
1.13065,16.4728
9.30116,11.6944
5.85949,-17.6178
-7.59105,3.18272
2.99946,0.0188408
3.31172,17.2273
5.23832,6.93147
13.1236,5.12918
8.17534,22.0374
5.93366,-12.4279
2.4943,0.265602
5.6693,6.70004
-0.232576,20.7266
9.98427,21.8029
4.83356,4.10883
-3.33671,-1.53868
4.07505,7.72856
9.94267,10.0531
3.95267,5.7842
4.74718,31.2842
-5.62903,0.393664
12.2317,11.7889
-2.61833,13.1922
-2.01037,3.38358
0.998453,13.0676
2.78647,-13.6256
2.33227,-2.97828
5.69805,-7.65151
-4.50881,3.34769
5.46307,18.7537
9.45726,9.3071
0.311344,5.13307
7.73679,10.8527
-1.87634,2.80491
7.64055,-3.55234
-2.7507,10.5646
6.60002,4.55412
6.59841,12.0135
7.50783,-1.36074
-3.71815,-0.783006
6.65875,12.5905
2.93543,7.91948
4.14841,2.68338
5.91686,12.8284
-1.26154,-8.13543
4.1512,17.6579
-9.20955,4.01501
-0.264891,9.35491
3.67479,-9.61354
5.5208,12.3551
9.88127,-7.13251
-0.314295,-3.86917
2.92496,8.836
5.24942,8.28279
5.31618,-1.20056
6.35005,15.1649
8.59573,6.13951
6.57286,-0.458545
1.84338,7.74532
2.25738,5.08589
0.0759783,18.2274
6.7102,3.54474
8.90446,2.86249
9.98648,7.3802
3.81784,-4.4598
0.410014,-5.30724
4.05771,-0.655613
0.53494,11.2767
5.51164,-12.0506
5.89069,3.4764
0.639822,5.30718
10.1427,-4.14464
-1.69579,16.3216
-0.0064826,8.85237
5.41476,0.76594
-0.379314,9.8593
2.29004,2.06379
9.01188,14.7085
5.14883,3.65693
5.08966,2.07898
3.4992,6.73793
8.0241,2.6877
6.60878,0.651842
1.90497,-8.36119
5.91587,5.47801
3.38271,21.5844
1.80288,4.7712
4.93268,7.9253
5.92825,0.303281
-3.28145,1.96937
5.85358,12.1878
5.62298,0.00497532
0.435343,2.37855
3.1054,6.95068
2.82574,1.60872
7.91922,8.07492
2.79259,-1.29366
5.88127,2.39947
5.43247,2.08176
-0.635736,6.66288
3.84534,7.30987
3.87074,1.62353
6.68472,7.76375
4.53597,22.5051
1.15242,-1.10078
7.49096,2.76268
4.12523,0.0491257
1.39049,-5.4758
-4.65546,-11.8568
2.45303,-8.40917
8.40311,6.87851
9.98013,17.8843
7.42351,-8.08882
-0.378475,3.09593
6.46586,5.61559
1.41905,0.507044
5.06544,-0.662827
1.16044,-3.02523
11.9333,1.10673
7.73744,12.0831
2.69885,-2.26401
11.0091,7.32564
4.94703,3.31295
4.871,6.27656
5.31093,8.30912
7.48891,11.4412
7.39151,14.2654
6.59435,11.5704
7.57266,7.67496
2.5855,-1.189
8.61303,5.95067
4.90526,-6.56381
0.30959,2.16039
10.0333,-1.09153
3.19314,0.813608
-1.12544,4.93327
3.26546,-3.05002
5.50011,-3.78254
10.5003,3.78695
-1.7872,11.0982
-3.53917,1.03999
2.30511,-1.71585
1.44382,-2.26327
9.80146,7.25343
4.70561,-3.11697
-3.17493,1.33761
7.14621,-14.8826
1.52057,23.5066
3.08271,5.57834
6.61598,5.81694
12.3764,19.0058
7.09768,12.5159
1.60748,-2.15401
9.27626,2.29707
7.4536,4.84916
5.452,-1.83903
1.60044,-4.13765
6.94669,-12.1429
3.26437,-12.5427
10.3856,-0.566099
5.98052,0.525852
4.44836,3.09496
7.20721,12.5033
5.8617,-15.9293
9.43064,-9.99214
6.33897,7.88176
-2.783,-3.37199
4.73648,17.4233
5.03389,4.99578
-4.39337,3.53593
7.40055,4.81051
4.43178,-1.55965
3.4484,6.04517
1.03009,2.66428
4.42708,16.4593
0.442103,7.71133
3.56498,-3.76795
4.03617,6.43242
6.83304,10.9083
6.94607,6.60686
1.52558,15.0399
6.05998,9.2103
-3.72174,-0.524589
1.53225,0.228122
-0.931767,5.96997
5.72102,3.4585
5.1038,-8.90428
2.43237,0.90139
1.04911,-0.0516591
2.71902,5.05588
5.22263,8.26746
4.87295,13.1538
9.87286,16.5703
3.70179,8.90049
-1.09086,-9.41334
3.16553,16.3317
5.56619,4.82109
3.5322,9.57156
1.24394,5.15715
12.0065,-1.68686
5.14896,11.271
2.73489,6.32247
4.1661,16.0761
6.44041,-4.26718
6.45241,0.402272
-0.371449,8.50254
1.35201,5.16139
4.88593,3.95957
8.52248,10.5512
8.49882,1.39445
0.719024,9.85394
4.0667,6.27302
0.772265,8.81054
2.81205,-8.46807
0.81325,6.36966
3.53427,5.51184
2.6645,-5.60948
0.922849,-2.46423
-1.55917,4.71066
12.1378,4.06473
1.68647,3.24836
7.60441,-0.247735
9.5785,7.21108
0.670612,12.4861
5.50012,-8.19722
5.01205,2.41156
0.917402,6.80879
-4.74454,7.58233
12.6961,13.4835
7.31702,14.8945
1.82949,7.44474
1.79327,5.95385
4.20342,6.68563
11.0057,0.766054
4.26878,14.8107
15.3574,5.71397
6.26574,9.96829
8.7864,7.97825
5.635,-0.71988
9.32594,13.5405
5.21255,0.119081
7.75757,14.0888
1.20523,-11.5974
1.34965,1.23139
4.95072,4.37317
5.3239,-6.66257
-3.73765,9.20426
3.59514,-0.756189
14.8637,12.643
1.28146,1.11123
6.56594,2.31207
3.9944,10.5589
7.04375,18.5736
5.89576,-0.457078
6.92092,1.20644
11.9235,-1.65697
8.65128,-2.68935
4.19068,4.24548
-3.30292,3.68366
1.55274,1.53959
0.242381,-6.58826
9.47687,4.91852
4.13667,11.3233
2.44722,0.368091
4.88334,22.2241
4.63923,-4.3752
3.25328,2.27663
-1.44398,21.1588
3.04729,-2.72003
5.83623,6.67503
3.92508,-11.6251
5.62284,7.65047
2.09049,6.9865
-7.15251,1.03808
2.9747,11.5062
9.92163,18.4652
10.9055,6.82968
4.70974,-4.79091
-2.93055,5.5545
1.93978,6.5116
7.59712,9.14299
5.05319,1.59664
3.76387,19.7489
7.18769,-15.5165
0.343054,-0.780657
-0.25946,8.88235
1.19156,0.00678349
0.146448,6.86369
12.2842,15.8659
2.66749,1.46656
6.01112,-2.21243
2.5668,9.44223
1.37353,-8.63787
2.82195,4.32395
-3.22719,5.17772
6.1092,12.4929
9.6653,6.63702
5.80327,3.97291
8.12111,-1.14222
5.49143,-4.08571
10.996,8.33888
6.71684,-2.64739
2.62898,11.7032
10.5922,1.66239
8.78807,10.9357
2.2194,-0.70218
7.18974,13.3871
14.942,9.82124
8.13381,-8.49167
7.74621,5.28226
1.39163,2.82679
5.60404,9.40185
7.09901,7.62485
8.59046,2.89061
2.35333,3.87863
11.2521,8.67719
2.23857,16.0905
6.1183,-2.02122
3.464,6.69499
3.97115,6.12255
0.468893,-5.10421
4.06945,-7.83749
6.87973,-2.32419
9.14229,19.6809
-2.99692,12.2233
1.4497,13.4602
6.30285,7.63221
6.71787,4.78998
5.90973,25.5304
5.26571,-9.34129
1.24918,-2.36609
3.90371,-0.075717
-0.253778,5.61568
8.13274,-1.60113
-0.769232,8.43884
5.27394,15.3432
13.2848,14.7353
0.480196,6.92356
3.48288,10.4591
11.8425,2.40827
8.03267,6.93396
7.87224,5.15995
9.52516,-0.16362
3.13995,-4.78537
7.34791,-3.96397
11.2393,19.4595
-1.71604,3.665
1.23439,13.833
4.38828,2.47106
7.55981,0.367875
6.8617,0.677992
6.58841,3.04728
2.33879,-14.3996
4.13511,3.14842
12.5762,6.47817
0.650672,4.05026
7.69233,4.7782
5.77908,10.8231
1.21589,1.63628
7.48717,2.12783
7.13722,6.60928
3.36636,-2.89201
1.63327,0.399969
4.77828,-5.20271
-3.1377,-9.46529
-0.899127,-10.8645
7.22785,10.5147
4.76057,6.15512
-2.04885,-10.4353
7.46001,2.87331
5.77681,4.00049
1.86343,12.889
0.442335,7.14001
1.38589,3.44837
-1.18072,5.23148
7.84601,-5.00481
0.369005,11.7725
4.16866,19.319
-1.14331,22.2118
3.34079,-9.51245
6.89592,-5.441
5.21577,9.67248
-3.8435,14.4467
-1.06139,16.0273
0.643693,12.5386
-1.71701,4.6193
6.87719,-12.6116
-0.557183,-4.3837
7.49502,7.48391
6.40316,3.71901
-1.76348,5.59534
6.93326,-5.32111
6.31671,2.58531
-1.14397,-11.4616
11.4975,-5.15031
2.93181,-0.813764
8.02859,-6.24812
4.89722,4.8666
3.82423,-0.291802
5.33751,-8.77331
8.26623,16.9737
4.61412,5.79321
2.35373,12.9172
0.91596,15.0656
5.67888,4.61811
2.79157,8.77144
-1.74527,12.5942
4.73093,6.7802
-0.952111,8.97279
-2.19332,-5.85417
2.84606,-5.55416
2.64015,14.0962
3.91125,7.7862
7.09847,3.34435
2.15967,9.99437
6.95406,-9.59145
7.08024,6.42458
11.409,8.23892
3.45225,13.586
5.1262,7.65294
4.74636,16.8433
4.74412,0.488025
7.41537,-4.24212
4.98821,9.88413
2.06096,3.91489
4.6931,-13.4643
6.35617,3.36819
4.85862,1.11513
10.6531,6.0906
1.0495,5.98112
1.08721,-17.7395
-3.74664,8.82014
1.10012,-4.42534
2.27173,9.95352
3.75638,10.4206
1.9405,10.1047
3.41116,-2.12641
2.99776,-5.59212
-4.49885,6.42087
2.45629,2.41881
4.42211,20.4612
6.63185,-14.5227
2.07365,13.8795
8.63802,8.56319
0.968052,-8.3983
2.1257,9.54039
6.50388,-1.48633
-0.0947199,-4.35322
0.232696,-1.12401
-4.72265,10.3665
3.19287,6.25243
2.64654,8.78911
7.29785,12.7992
-0.183551,17.0741
6.56091,3.8015
1.45896,12.6949
7.44076,-1.39865
4.69285,12.3476
1.29834,8.46842
7.98722,5.24716
-6.60484,13.8904
1.94374,-2.11589
4.66912,2.50852
8.27332,16.4471
3.13637,15.9651
1.53276,3.48
3.89311,9.52119
5.71918,-6.06029
-8.35215,-4.39239
-2.57818,-5.91276
3.92787,0.131508
9.8078,5.24443
5.00827,20.6964
3.24706,1.81082
10.7693,-6.59393
6.93038,18.8971
9.14939,-11.8345
-0.937825,1.58851
3.7087,1.92647
3.68209,-6.30277
0.202311,2.33643
4.41756,7.47104
2.43644,18.0054
-2.81401,12.4368
2.88851,7.70633
-2.96518,3.11899
-0.233712,7.00537
4.31,14.1148
3.13235,-2.0393
0.247185,2.16049
5.90133,16.3528
-0.617952,6.61695
6.21607,18.6856
2.15416,15.2089
9.28155,4.76393
4.80725,2.49882
2.64491,3.31197
3.22795,-11.0606
1.17048,2.0934
9.11296,-1.18477
2.98189,2.4362
8.45155,-0.67205
2.07837,2.7597
-4.18046,-2.82514
5.12018,2.09175
3.02947,-1.44019
2.99457,17.971
9.19634,-10.4702
8.94904,-5.20778
3.27096,-0.400182
-0.00658035,0.0600755
5.86048,-2.39286
3.2887,8.2767
1.67408,10.748
4.36634,-11.9762
5.73777,-0.70997
3.29265,4.7281
11.0974,-4.26417
7.55959,-1.30221
6.34061,-6.91012
-3.53253,2.05851
-1.61737,-4.06077
7.45428,-19.7128
4.68372,5.53398
0.924342,4.40157
1.7063,15.6872
3.7489,-4.55229
1.4967,3.56858
6.75658,0.916823
6.50878,17.9563
5.98769,5.53936
2.68116,1.68005
1.67214,0.402539
11.5563,-7.70659
8.08716,3.18501
3.72585,-3.82291
4.78834,3.30134
4.13998,9.4981
8.09052,-4.74667
3.41052,10.0031
2.39321,-5.13683
-4.73466,-12.8928
1.16749,-0.0811405
3.30154,1.99084
3.19198,-0.145675
3.64812,-14.8514
2.49095,3.20641
8.25692,-6.52079
4.74429,14.0168
-0.218118,4.59157
2.76867,-8.68265
-5.40022,12.9921
5.40438,24.0104
7.22467,24.0213
5.31261,3.15671
11.7008,9.88454
8.77216,19.5659
0.462474,-1.81185
0.379062,5.36531
2.72897,5.72675
10.1648,6.40713
-3.92863,-5.49701
1.04897,12.5578
6.86084,3.75036
4.02752,-8.60672
1.82112,-5.77222
9.10309,6.98868
-0.676514,-1.80838
5.05683,7.31826
-1.0725,3.03644
7.68975,-2.8987
3.94967,-5.35425
7.15199,12.3478
0.840401,-0.910797
15.3812,6.28704
5.21363,-2.11018
1.9752,11.5518
2.37367,1.57932
7.83408,12.9714
8.10203,-4.74902
5.79119,17.218
8.1098,2.69438
-3.20498,9.86964
10.502,-4.87448
6.99379,1.76811
1.22947,-4.65443
-1.5449,11.1354
10.763,3.99755
3.91746,9.56748
7.45172,9.95915
3.68217,-2.8788
0.761103,15.6624
3.3032,-5.57643
4.54345,8.95174
4.35673,4.53025
-0.00705338,-0.634277
11.6522,9.06276
4.41901,2.76397
3.95545,-1.96666
3.05877,3.89132
6.65317,9.14781
4.35047,-6.2847
1.72867,9.98201
4.10525,6.71575
0.156233,6.91884
4.14125,5.76586
0.505074,12.964
8.34166,23.3442
4.86721,2.76093
7.63029,10.0377
9.14837,6.34102
12.5712,17.0084
12.911,10.5847
2.31426,4.89405
2.09419,-6.99042
2.48972,13.2172
4.84558,8.85163
6.76804,6.01933
1.63971,-2.92301
5.34425,7.38249
-7.46498,-0.808833
8.77655,-4.2776
2.34627,2.84064
7.44889,3.56361
-6.07987,-0.53055
6.38355,21.2557
-2.2896,-0.0971274
11.4602,12.0339
0.0675638,17.7092
4.35643,0.294149
4.58329,1.19447
-2.48183,3.97408
4.19866,7.69229
8.70702,1.58966
6.82156,1.75407
7.66053,-5.89661
10.4492,15.2522
2.32365,5.70812
13.7326,12.2354
-4.71359,13.9803
4.61861,0.613676
0.499145,4.59392
6.17885,-8.05103
6.93606,10.3953
6.10761,9.67121
-0.186208,-2.46661
11.3651,12.306
8.28574,-2.58197
2.33299,3.84622
6.69624,5.27735
4.27677,1.09982
7.24078,18.4574
2.99936,4.92234
-0.685227,-1.99232
5.0484,-4.66006
8.99036,-6.09928
8.78851,15.1138
3.10616,6.82079
3.61556,3.62898
4.79628,-3.01978
5.39759,14.6036
10.2772,14.6655
-1.44491,7.49412
12.0866,12.7881
1.5788,9.56627
6.14667,-0.300667
2.39384,8.43894
8.78354,18.4622
4.60599,15.1311
6.83552,5.10771
0.0108914,16.5194
-3.44539,4.73906
14.7346,5.25627
0.129098,12.9129
5.37962,-0.77598
4.26873,8.97432
10.5417,3.32036
3.03172,-0.394035
5.81266,11.4974
4.55762,-9.10201
2.31038,10.6201
7.75938,18.7452
1.82036,22.0395
10.8034,3.47071
1.59322,-3.51065
0.97893,7.79416
7.38555,-4.45564
7.59921,5.82612
2.23974,5.88542
8.52813,8.35747
2.91234,-16.2454
12.5735,0.487115
4.05258,1.67044
8.82505,1.15779
-2.12993,8.82023
2.36389,-0.633814
5.8623,8.77703
0.169542,13.821
7.63563,4.15255
-1.05021,8.96779
4.1513,-1.72395
4.90503,6.49851
7.05891,22.4109
3.37973,4.21878
2.91013,4.74642
1.27047,4.97623
3.14078,5.87836
-0.791727,1.58543
1.99143,6.89973
-3.13699,4.07452
0.269401,4.01665
3.76463,1.00919
4.67293,12.6214
-6.73814,14.7926
10.2688,21.3179
-2.2089,4.41805
0.76482,5.34578
2.16338,-10.1553
6.75248,-7.33965
11.6464,-0.809309
1.41966,9.11152
1.53121,11.1204
8.8692,3.58572
4.9869,3.68828
3.67497,9.39165
2.01124,3.23322
-4.71858,7.83975
3.69672,1.18937
4.40092,10.6444
3.7924,13.4915
2.93178,-2.12564
8.00519,13.1305
5.59697,-1.7303
8.84887,19.1728
-1.42329,-9.64429
1.61413,8.37201
-0.391314,11.4211
11.5738,9.57446
6.70809,3.89356
-2.97509,12.0194
11.1434,-1.23072
0.930335,7.47149
-0.110817,1.07147
4.08119,-5.281
5.66694,8.53547
3.53162,2.51436
4.44628,3.19361
8.34551,2.14914
3.43563,-5.03262
3.71595,6.68284
9.05664,-15.1461
3.60607,-1.93011
0.881954,6.02893
-0.219506,3.62231
-3.30917,-16.2122
1.46909,8.01008
-0.0108371,6.57563
8.41355,-2.23492
-0.22908,7.76455
11.0508,5.26721
10.7512,-2.51588
8.64648,6.69165
10.6877,6.61212
4.74335,-10.7152
5.6791,-1.60489
5.9524,-2.99839
8.01453,-6.97661
1.87637,12.6987
0.053309,11.6461
3.6859,14.5707
-3.85714,-10.4478
9.42012,9.00369
1.47796,-2.52464
4.63218,6.52275
10.3279,-9.51004
2.35725,-11.9964
-5.77689,-11.2218
4.51771,-6.6579
-0.765658,14.2814
8.72354,-4.29508
0.755933,0.498716
6.29619,-1.79307
9.25878,6.84387
10.1052,4.48345
3.61591,-1.94777
1.08378,3.94635
4.78537,5.12755
5.1963,4.7839
